update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
4199,1.22,1.2025835514068604,[-11.02986115  -0.11261835 110.5       ],"(-6, -1, 11)",[ 3  2 24 27],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
4535,1.2,1.186748743057251,[-10.50933071   1.1117048  113.        ],"(-6, 0, 11)",[ 3 14 13  2],"[[-10.    0.3]
 [ 10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
4866,1.18,1.165626049041748,[-10.2999426    0.98163565 110.5       ],"(-6, 0, 11)",[ 2  3 27 12],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.3]]"
5190,1.19,1.1712777614593506,[ -9.78117183   1.22615546 107.        ],"(-5, 0, 10)",[ 3 13 14 24],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [-10.    0.7]]"
5520,1.1,1.0853426456451416,[-10.49863905   0.37602471 109.        ],"(-6, 0, 10)",[ 3  2 26 24],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
5848,1.18,1.1636226177215576,[-10.00109735   1.99314807 110.        ],"(-6, 0, 11)",[ 3 13 16 12],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
6184,1.19,1.1773858070373535,[-10.28495849   1.08857708 112.5       ],"(-6, 0, 11)",[ 2 26  3 12],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
6514,1.19,1.1771397590637207,[ -9.31310901   2.23839673 110.5       ],"(-5, 1, 11)",[ 3 18 13 14],"[[-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
6842,1.12,1.1000072956085205,[ -9.9694597    1.84350511 112.5       ],"(-5, 0, 11)",[24 26  2 22],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
7172,1.18,1.1643717288970947,[-10.28398127   1.50432388 109.        ],"(-6, 0, 10)",[ 3 13 18 14],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
7510,1.13,1.111510992050171,[ -9.85403845   1.23660778 112.        ],"(-5, 0, 11)",[ 2 12 26 24],"[[  0.    0.3]
 [ 10.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
7841,1.14,1.121748924255371,[ -9.96782053   1.32188376 110.5       ],"(-5, 0, 11)",[ 3 13 16 18],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
8165,1.12,1.1069843769073486,[-10.26430372   0.42982008 109.5       ],"(-6, 0, 10)",[ 2 26 12  6],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
8490,1.19,1.1755287647247314,[-10.59275271   0.90539361 107.        ],"(-6, 0, 10)",[ 3 13 14 18],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.7]]"
8825,1.1,1.0795042514801025,[-10.05790542   0.68839143 112.        ],"(-6, 0, 11)",[ 2 26 22 12],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
9153,1.18,1.1689844131469727,[ -9.55655214   1.96792803 109.        ],"(-5, 0, 10)",[ 3 13 18 14],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
9481,1.13,1.1159324645996094,[-10.66411635   0.43685837 109.5       ],"(-6, 0, 10)",[ 2 12 24 22],"[[  0.    0.3]
 [ 10.    0.3]
 [-10.    0.7]
 [-10.    0.7]]"
9811,1.26,1.2469322681427002,[-10.79773367   1.46977606 110.        ],"(-6, 0, 11)",[ 3 13 14 18],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.7]]"
10137,1.16,1.1470129489898682,[-10.46741548   0.27963733 108.        ],"(-6, 0, 10)",[ 2 12  6 22],"[[  0.    0.3]
 [ 10.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
10471,1.17,1.1571085453033447,[-11.02462854   0.88834266 112.        ],"(-6, 0, 11)",[ 3 13 18 16],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
10804,1.18,1.1663541793823242,[-10.57897714   1.24227477 113.        ],"(-6, 0, 11)",[ 2 12  6 22],"[[  0.    0.3]
 [ 10.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
11133,1.13,1.1150197982788086,[-10.76942845   2.09536276 109.5       ],"(-6, 1, 10)",[ 3 13 30 18],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
11463,1.11,1.0955290794372559,[-10.52352977  -0.22354011 109.        ],"(-6, -1, 10)",[31 22  2  6],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
11792,1.13,1.1160216331481934,[-10.55642349   1.3276295  110.        ],"(-6, 0, 11)",[ 3 18 30 16],"[[-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
12124,1.18,1.1590657234191895,[-10.15383027   0.66061226 109.        ],"(-6, 0, 10)",[27 31  2 12],"[[ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.3]
 [10.   0.3]]"
12451,1.2,1.1885299682617188,[-10.12908252   1.65189039 110.5       ],"(-6, 0, 11)",[ 3 13 30 18],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
12780,1.12,1.0991275310516357,[-11.49868058  -0.13421884 109.5       ],"(-6, -1, 10)",[27  2 22 24],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.7]]"
13111,1.34,1.3185288906097412,[-10.96963381   0.8197048  110.5       ],"(-6, 0, 11)",[ 3 30 13 14],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
13438,1.17,1.155381202697754,[-11.53322956  -0.19627294 107.5       ],"(-6, -1, 10)",[27  2 12  6],"[[ 0.   0.7]
 [ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]]"
13774,1.18,1.165905475616455,[-11.07329658   1.17868059 113.        ],"(-6, 0, 11)",[ 3 30 18 13],"[[-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
14103,1.16,1.1471507549285889,[-11.27189674   0.47789805 109.5       ],"(-6, 0, 10)",[ 2 12 22  6],"[[  0.    0.3]
 [ 10.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
14440,1.21,1.1963467597961426,[-11.3847383    1.34753395 110.        ],"(-6, 0, 11)",[ 3 30 13 14],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
14762,1.16,1.148838758468628,[-10.9350743    0.45697518 106.5       ],"(-6, 0, 10)",[ 2 22 12  6],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
15087,1.19,1.1776552200317383,[-10.66132858   0.84522859 111.        ],"(-6, 0, 11)",[ 3 13 16 18],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
15417,1.19,1.173649549484253,[-11.36152651   1.10978481 110.        ],"(-6, 0, 11)",[ 2  6 22 12],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
15754,1.22,1.2056281566619873,[-10.92189251   1.499605   112.5       ],"(-6, 0, 11)",[ 3 13 14 30],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [  0.    0.7]]"
16090,1.19,1.177337646484375,[-11.7884725    0.35987534 112.5       ],"(-6, 0, 11)",[ 2  6 22 12],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.3]]"
16417,1.18,1.1664507389068604,[-10.95967419   0.82161911 107.        ],"(-6, 0, 10)",[ 3 28 13 18],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
16744,1.13,1.1156234741210938,[-12.23825789  -0.56004237 110.5       ],"(-7, -1, 11)",[22  2  6 26],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]]"
17074,1.17,1.1526515483856201,[-11.04254763   1.16294243 109.5       ],"(-6, 0, 10)",[ 3 28 32 18],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
17406,1.19,1.1686034202575684,[-11.15045487   0.83475686 112.5       ],"(-6, 0, 11)",[ 2  6 31 22],"[[  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
17733,1.25,1.2344474792480469,[-11.54247989   0.23019002 108.        ],"(-6, 0, 10)",[ 3 32 13 14],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
18068,1.2,1.182713270187378,[-1.20854691e+01 -2.13296587e-02  1.12000000e+02],"(-7, -1, 11)",[ 2  6 27 12],"[[ 0.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.3]]"
18398,1.16,1.1448915004730225,[-10.72259824   1.33826659 109.        ],"(-6, 0, 10)",[ 3 28 32 18],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
18723,1.24,1.2258191108703613,[-1.14911182e+01  1.15127973e-02  1.08500000e+02],"(-6, 0, 10)",[ 2 26  6  3],"[[  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
19052,1.23,1.2141354084014893,[-11.6368133    0.87632986 107.5       ],"(-6, 0, 10)",[32  3 13 28],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
19383,1.19,1.1722629070281982,[-10.86553009   0.73223252 110.        ],"(-6, 0, 11)",[ 2 31  6 26],"[[0.  0.3]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
19713,1.2,1.1857445240020752,[-10.41986924   1.03965126 111.5       ],"(-6, 0, 11)",[18 32  3 14],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
20040,1.17,1.1487648487091064,[-10.34603053   2.10311921 111.5       ],"(-6, 1, 11)",[ 2  6 24 31],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
20374,1.21,1.1969184875488281,[-11.23644802   0.97392087 110.5       ],"(-6, 0, 11)",[32  3 18 14],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
20705,1.13,1.1136784553527832,[-11.18013522   0.54000275 111.5       ],"(-6, 0, 11)",[ 2 26 22 31],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
21038,1.21,1.1929714679718018,[-10.91721134   1.6515564  110.5       ],"(-6, 0, 11)",[ 3 32 13 30],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
21365,1.21,1.1979546546936035,[-10.97594863   0.67962817 107.        ],"(-6, 0, 10)",[27  2  6 12],"[[ 0.   0.7]
 [ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]]"
21696,1.15,1.1379437446594238,[ -9.39539534   2.04970933 110.5       ],"(-5, 1, 11)",[32 18 16  3],"[[  0.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
22024,1.23,1.2141516208648682,[-1.09319212e+01  5.67889910e-02  1.10000000e+02],"(-6, 0, 11)",[ 2  3 27  5],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]]"
22354,1.22,1.1998498439788818,[-11.27084549   1.45566252 111.5       ],"(-6, 0, 11)",[ 3 24 13 32],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
22680,1.15,1.1366839408874512,[-10.61854219   0.54775365 111.5       ],"(-6, 0, 11)",[ 5 27  2  6],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
23002,1.18,1.159198522567749,[-10.51508249   0.66223651 109.        ],"(-6, 0, 10)",[32  3 18 13],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
23349,1.23,1.2181768417358398,[-10.89780847   0.51271305 116.        ],"(-6, 0, 11)",[ 2  5 12  6],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
23675,1.25,1.2362987995147705,[-10.38729597   1.11667287 107.5       ],"(-6, 0, 10)",[32  3 14 13],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]
 [-10.    0.3]]"
24005,1.16,1.1473114490509033,[-10.21125145   1.088303   108.5       ],"(-6, 0, 10)",[ 5  2  6 26],"[[0.  0.7]
 [0.  0.3]
 [0.  0.7]
 [0.  0.7]]"
24342,1.12,1.1050362586975098,[ -9.90754193   2.07043122 113.        ],"(-5, 1, 11)",[32 28 30 18],"[[ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
24666,1.21,1.1932477951049805,[-10.10048272   1.0299233  107.        ],"(-6, 0, 10)",[ 2 24 22  3],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
24996,1.27,1.2584941387176514,[-10.12308795   1.26418958 112.5       ],"(-6, 0, 11)",[ 3 13 14 32],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [  0.    0.7]]"
25321,1.22,1.2046148777008057,[-10.46986589   1.08380177 110.        ],"(-6, 0, 11)",[ 2  7 12 31],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
25656,1.2,1.1841120719909668,[-10.40926045   1.34353364 111.        ],"(-6, 0, 11)",[32  3 14 18],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.7]]"
25980,1.13,1.1176865100860596,[-11.56671542  -0.35453821 108.        ],"(-6, -1, 10)",[ 2 24 28 31],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
26315,1.29,1.2760586738586426,[ -9.82699743   2.37985969 112.        ],"(-5, 1, 11)",[32  3 14 13],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]
 [-10.    0.3]]"
26648,1.19,1.1690433025360107,[-10.35145118   1.06633635 108.5       ],"(-6, 0, 10)",[ 2 12  7  6],"[[ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]]"
26974,1.2,1.1863172054290771,[-10.66457762   1.36777626 109.        ],"(-6, 0, 10)",[32  3 18 14],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
27302,1.23,1.2174501419067383,[-10.60055794   0.92656496 109.5       ],"(-6, 0, 10)",[ 2 28 12  5],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
27631,1.27,1.2560226917266846,[ -9.98565666   2.14539703 110.        ],"(-5, 1, 11)",[32 13  3 14],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
27970,1.17,1.1532559394836426,[-10.36092643   0.86829137 114.        ],"(-6, 0, 11)",[31  2  6 22],"[[  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
28297,1.18,1.166278600692749,[-10.19592311   0.90799196 107.        ],"(-6, 0, 10)",[32 13  3 18],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
28622,1.16,1.144632339477539,[ -9.09639401   1.04677225 109.        ],"(-5, 0, 10)",[ 2 26 12 22],"[[  0.    0.3]
 [  0.    0.7]
 [ 10.    0.3]
 [-10.    0.7]]"
28948,1.19,1.1744303703308105,[ -9.27811778   2.82275971 109.        ],"(-5, 1, 10)",[32  3 18 14],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
29282,1.18,1.1597390174865723,[ -8.34568898   3.51028768 110.5       ],"(-5, 1, 11)",[ 2 26 12 27],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
29614,1.18,1.166081428527832,[ -9.30336066   3.42549294 109.5       ],"(-5, 1, 10)",[32  3 30 13],"[[  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
29947,1.14,1.1217401027679443,[ -9.60893616   2.11725995 111.5       ],"(-5, 1, 11)",[26 27  2 24],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
30271,1.36,1.3480370044708252,[ -7.64172646   4.04114791 107.5       ],"(-4, 2, 10)",[32  3 13 14],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
30598,1.18,1.1602606773376465,[ -9.26736528   2.77909029 108.        ],"(-5, 1, 10)",[ 2  8 12 26],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
