update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
9777,1.46,1.1817946434020996,[ -8.27639729   9.21222364 139.        ],"(-5, 4, 13)",[24 13 17 29],"[[ 10.    0.7]
 [ 10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
10203,1.64,1.3317723274230957,[ -8.19218781   9.39484485 143.5       ],"(-5, 4, 14)",[ 3 19 16 15],"[[ 0.   0.3]
 [10.   0.7]
 [10.   0.3]
 [10.   0.3]]"
10609,1.45,1.1301112174987793,[ -8.31271477   9.28300687 135.5       ],"(-5, 4, 13)",[24 10 17 20],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
11039,1.52,1.3040506839752197,[ -7.33602296   9.89851118 141.        ],"(-4, 4, 14)",[ 3 19  8  0],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
11455,1.39,1.2459375858306885,[ -7.49046387   9.65858324 141.        ],"(-4, 4, 14)",[24 10 17 13],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.3]]"
11879,1.61,1.3007266521453857,[ -7.25319338  10.13503941 140.5       ],"(-4, 5, 14)",[ 3 19  8 31],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
12299,1.43,1.2246882915496826,[ -7.60334081   9.61804949 137.        ],"(-4, 4, 13)",[10 24 17 13],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
12715,1.63,1.350154161453247,[ -7.82897064  10.46392576 141.5       ],"(-4, 5, 14)",[19  3 31 15],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [10.   0.3]]"
13142,1.4,1.2322332859039307,[ -7.66468094   9.42873456 143.5       ],"(-4, 4, 14)",[10 24 13 17],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.3]
 [10.   0.7]]"
13557,1.59,1.321350336074829,[ -7.10029198  11.39247253 139.5       ],"(-4, 5, 13)",[19  3  8 31],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
13976,1.58,1.2789838314056396,[ -7.14415647  10.69101063 140.        ],"(-4, 5, 14)",[10 24 13  0],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.3]
 [ 0.   0.3]]"
14396,1.62,1.3573811054229736,[ -7.02988528  11.04674665 138.        ],"(-4, 5, 13)",[19  3 16 15],"[[10.   0.7]
 [ 0.   0.3]
 [10.   0.3]
 [10.   0.3]]"
14818,1.51,1.2337710857391357,[ -6.59810843  11.4795966  141.5       ],"(-4, 5, 14)",[10 24 17 13],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
15233,1.8,1.3855245113372803,[ -6.33221821  12.00034076 140.5       ],"(-4, 6, 14)",[19  3 12 32],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
15645,1.4,1.1840474605560303,[ -6.33397423  11.36853984 135.5       ],"(-4, 5, 13)",[10 24 13 17],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.3]
 [10.   0.7]]"
16076,1.57,1.240903377532959,[ -7.25961915  10.90662261 143.5       ],"(-4, 5, 14)",[19 31  8 21],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
16492,1.54,1.214167594909668,[ -6.43245383  11.4693442  136.        ],"(-4, 5, 13)",[10 13 17 24],"[[ 0.   0.7]
 [10.   0.3]
 [10.   0.7]
 [10.   0.7]]"
16907,1.65,1.2854175567626953,[ -7.39320313  11.05829462 133.5       ],"(-4, 5, 13)",[19 31 21  3],"[[10.   0.7]
 [ 0.   0.3]
 [10.   0.7]
 [ 0.   0.3]]"
17351,1.56,1.2858166694641113,[ -5.89944073  11.34617893 148.5       ],"(-3, 5, 14)",[10 13 24  9],"[[ 0.   0.7]
 [10.   0.3]
 [10.   0.7]
 [ 0.   0.7]]"
17765,1.74,1.3849186897277832,[ -6.93892463  10.99944159 139.        ],"(-4, 5, 13)",[19 27 34 21],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [10.   0.7]]"
18189,1.57,1.3413646221160889,[ -7.10275126  10.65868401 140.5       ],"(-4, 5, 14)",[10 13  0  9],"[[ 0.   0.7]
 [10.   0.3]
 [ 0.   0.3]
 [ 0.   0.7]]"
18574,1.59,1.328547716140747,[ -5.20119565  12.69541896 132.5       ],"(-3, 6, 13)",[19 27 34 21],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [10.   0.7]]"
18996,1.7,1.3308219909667969,[ -5.83682891  12.48391421 141.5       ],"(-3, 6, 14)",[10 13 17 15],"[[ 0.   0.7]
 [10.   0.3]
 [10.   0.7]
 [ 0.   0.3]]"
19424,1.82,1.410825490951538,[ -7.10533053  10.98097401 138.        ],"(-4, 5, 13)",[19 34  3 27],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
19854,1.48,1.2640948295593262,[ -6.80922421  10.88525893 144.        ],"(-4, 5, 14)",[13 10 17 24],"[[10.   0.3]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
20277,1.71,1.346175193786621,[ -7.77380661   9.89457182 140.5       ],"(-4, 4, 14)",[19 32 21 31],"[[10.   0.7]
 [ 0.   0.3]
 [10.   0.7]
 [ 0.   0.3]]"
20689,1.55,1.3337149620056152,[ -6.00607001  11.92718515 137.5       ],"(-4, 5, 13)",[10 13 15  9],"[[ 0.   0.7]
 [10.   0.3]
 [ 0.   0.3]
 [ 0.   0.7]]"
21107,1.79,1.3809819221496582,[ -6.198704    12.04731476 137.5       ],"(-4, 6, 13)",[19 32 21 31],"[[10.   0.7]
 [ 0.   0.3]
 [10.   0.7]
 [ 0.   0.3]]"
21527,1.67,1.3756136894226074,[ -5.80359615  12.62547705 138.        ],"(-3, 6, 13)",[35 10 13 15],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.3]]"
21953,1.77,1.407832384109497,[ -6.72924316  10.52174613 142.        ],"(-4, 5, 14)",[32 19 34  3],"[[ 0.   0.3]
 [10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]]"
22375,1.58,1.3031549453735352,[ -7.55342949  10.46388329 140.5       ],"(-4, 5, 14)",[35 10 13 24],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.7]]"
22796,1.65,1.3294692039489746,[ -6.66517656  11.19837246 143.5       ],"(-4, 5, 14)",[ 8 19 32 31],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
23215,1.48,1.2699830532073975,[ -7.33686229  10.16766109 140.5       ],"(-4, 5, 14)",[35 10 13 24],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.7]]"
23643,1.71,1.4193148612976074,[ -8.24871814   9.26939155 143.5       ],"(-5, 4, 14)",[19  3 34 32],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
24049,1.65,1.356180191040039,[ -7.66582555  10.42029292 134.5       ],"(-4, 5, 13)",[35 10 13  4],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.3]]"
24474,1.81,1.419471263885498,[ -7.45056117  10.6792643  142.        ],"(-4, 5, 14)",[31  3 19 34],"[[ 0.   0.3]
 [ 0.   0.3]
 [10.   0.7]
 [ 0.   0.3]]"
24897,1.65,1.3489632606506348,[ -7.43520112  10.93895972 139.5       ],"(-4, 5, 13)",[35 10 13 24],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.7]]"
25308,1.8,1.5237665176391602,[ -8.05114103  10.89604825 139.        ],"(-5, 5, 13)",[19 32 31  3],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
25737,1.64,1.3877525329589844,[ -7.62056469  11.19049227 143.5       ],"(-4, 5, 14)",[35 10 13  4],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.3]]"
26150,1.77,1.4707999229431152,[ -6.89594972  11.89252721 134.5       ],"(-4, 5, 13)",[32  3 31 34],"[[0.  0.3]
 [0.  0.3]
 [0.  0.3]
 [0.  0.3]]"
26574,1.68,1.380408763885498,[ -7.85317901  10.39640247 142.5       ],"(-4, 5, 14)",[35  0 13 10],"[[ 0.   0.3]
 [ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]]"
26991,1.66,1.427002191543579,[ -7.15155468  10.99447262 139.        ],"(-4, 5, 13)",[19  3 32 34],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
27414,1.58,1.318547248840332,[ -7.28580823  10.69515181 140.        ],"(-4, 5, 14)",[35 10 13 24],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [10.   0.7]]"
27837,1.67,1.4533560276031494,[ -7.6435224   10.68551615 144.5       ],"(-4, 5, 14)",[19  3 32 34],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
28260,1.67,1.3806242942810059,[ -6.98912997  11.01015452 141.        ],"(-4, 5, 14)",[35 10 24 13],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.3]]"
28671,1.77,1.450873613357544,[ -7.44856529  10.87506827 138.5       ],"(-4, 5, 13)",[19  3 32 34],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
29105,1.63,1.4195787906646729,[ -6.99509764  11.62571475 142.5       ],"(-4, 5, 14)",[35 10 13  4],"[[ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.3]]"
29520,1.78,1.4481122493743896,[ -7.20921791  10.73663721 137.        ],"(-4, 5, 13)",[34 32  3 19],"[[ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]
 [10.   0.7]]"
29949,1.58,1.3564832210540771,[ -7.08673175  12.02429894 142.5       ],"(-4, 6, 14)",[10 35 13 24],"[[ 0.   0.7]
 [ 0.   0.3]
 [10.   0.3]
 [10.   0.7]]"
30356,1.89,1.4316327571868896,[ -7.56113934  11.18755758 137.        ],"(-4, 5, 13)",[19 32 27  3],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
30783,1.68,1.4817118644714355,[ -7.92806112  11.13414695 146.        ],"(-4, 5, 14)",[ 0 35  4 13],"[[ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]
 [10.   0.3]]"
