update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
6310,1.4,1.3884801864624023,[ -8.6249982    7.13078952 143.        ],"(-5, 3, 14)",[31 14  1  6],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]]"
6727,1.17,1.1547374725341797,[ -8.28154268   6.69619123 143.        ],"(-5, 3, 14)",[29 28 23 22],"[[-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
7161,1.29,1.2772173881530762,[ -8.5518124    6.86550044 143.5       ],"(-5, 3, 14)",[31 11 24 21],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
7568,1.2,1.1864604949951172,[ -7.64981783   7.77050147 137.        ],"(-4, 3, 13)",[ 9 29 23 28],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
8010,1.48,1.4652667045593262,[ -8.65834352   7.28967759 148.5       ],"(-5, 3, 14)",[31 14  1 29],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
8419,1.23,1.216850996017456,[ -8.12718615   7.52267312 140.        ],"(-5, 3, 14)",[29  9  8 28],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
8827,1.27,1.2498087882995605,[ -8.71119423   7.01560491 135.5       ],"(-5, 3, 13)",[24 21 11 29],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
9248,1.25,1.237478256225586,[ -9.67676162   5.23536211 139.5       ],"(-5, 2, 13)",[29  9 23 28],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
9678,1.47,1.4540491104125977,[ -8.89874879   6.32239325 140.5       ],"(-5, 3, 14)",[14  1 26 32],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
10097,1.29,1.2708098888397217,[ -8.34748053   7.32412808 142.        ],"(-5, 3, 14)",[29 22 28  8],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
10510,1.35,1.338346242904663,[ -8.22352363   7.31730144 138.        ],"(-5, 3, 13)",[ 6  1 14 29],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
10942,1.22,1.2076880931854248,[ -9.66044887   6.14770058 142.5       ],"(-5, 3, 14)",[29 28  5  8],"[[-10.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
11359,1.36,1.347503662109375,[ -9.28588483   6.63017013 144.        ],"(-5, 3, 14)",[27 24 21  1],"[[ 0.   0.3]
 [10.   0.7]
 [10.   0.7]
 [ 0.   0.3]]"
11776,1.17,1.1512689590454102,[ -8.0999472    7.56352086 138.5       ],"(-5, 3, 13)",[ 9 29 22 28],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
12199,1.43,1.4157795906066895,[ -8.57916727   6.94541476 144.        ],"(-5, 3, 14)",[31 29  1 14],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
12617,1.2,1.184046745300293,[ -9.60358473   5.66202887 138.        ],"(-5, 2, 13)",[29 28  9  8],"[[-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
13030,1.32,1.298898696899414,[ -8.13081589   7.42456836 138.        ],"(-5, 3, 13)",[ 6 31 24 21],"[[ 0.   0.7]
 [ 0.   0.3]
 [10.   0.7]
 [10.   0.7]]"
13460,1.23,1.2156095504760742,[ -9.40245501   5.96439248 141.        ],"(-5, 2, 14)",[29  9 28 22],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
13878,1.4,1.3851442337036133,[ -9.65192456   5.52139195 137.        ],"(-5, 2, 13)",[31  1 14 29],"[[  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
14294,1.2,1.1875686645507812,[ -8.42379468   6.46334192 140.        ],"(-5, 3, 14)",[29 28  9  5],"[[-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
14729,1.32,1.3038978576660156,[ -8.96150446   7.28541028 147.        ],"(-5, 3, 14)",[31 11 24 29],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
15120,1.2,1.182997226715088,[ -8.26895347   7.22736115 131.5       ],"(-5, 3, 13)",[29 23  9 28],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
15553,1.45,1.4290010929107666,[ -7.41980028   7.84757255 144.5       ],"(-4, 3, 14)",[31  3 16 14],"[[  0.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
15977,1.18,1.1635899543762207,[ -8.40910278   7.24273143 139.        ],"(-5, 3, 13)",[29 22 23  9],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
16383,1.35,1.3356735706329346,[ -7.95524201   7.64073121 136.        ],"(-4, 3, 13)",[31  6 29 14],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
16820,1.3,1.280785322189331,[ -8.15798427   7.86633221 144.        ],"(-5, 3, 14)",[29 28  8 31],"[[-10.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
17232,1.33,1.317230463027954,[ -7.66089002   8.64307618 140.5       ],"(-4, 4, 14)",[29  9  6 31],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
17651,1.29,1.27663254737854,[ -7.46469397   8.06912947 137.        ],"(-4, 4, 13)",[29 28 31 23],"[[-10.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
18072,1.46,1.4445478916168213,[ -6.46533943   8.93469745 142.        ],"(-4, 4, 14)",[14  9  1 11],"[[-10.    0.3]
 [ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
18498,1.32,1.3045697212219238,[ -6.98698202   8.08308479 142.        ],"(-4, 4, 14)",[29 28 23  5],"[[-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
18924,1.31,1.2975661754608154,[ -8.43118923   6.82266087 141.        ],"(-5, 3, 14)",[24  6 11 21],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
19337,1.21,1.1977880001068115,[ -7.6261603    7.45783486 140.        ],"(-4, 3, 14)",[29  9 23 28],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
19751,1.38,1.365006923675537,[ -7.20877512   8.93783384 143.        ],"(-4, 4, 14)",[33 24  3 21],"[[ 0.   0.3]
 [10.   0.7]
 [ 0.   0.3]
 [10.   0.7]]"
20178,1.25,1.2333712577819824,[ -7.62024931   7.83968745 139.        ],"(-4, 3, 13)",[29  9 23 22],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
20599,1.5,1.4784212112426758,[ -8.031749     7.01355469 140.5       ],"(-5, 3, 14)",[33 29 14  1],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
21004,1.35,1.3296892642974854,[ -8.11727216   7.0404993  136.5       ],"(-5, 3, 13)",[29  9 33  8],"[[-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
21442,1.42,1.40688157081604,[ -8.33626381   7.26506421 142.5       ],"(-5, 3, 14)",[33 29 24 14],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
21863,1.28,1.2594494819641113,[ -8.43996991   6.66328739 142.5       ],"(-5, 3, 14)",[29  9 28 22],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
22278,1.39,1.37492036819458,[ -9.35383937   6.47351217 140.5       ],"(-5, 3, 14)",[ 6 33 14 11],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
22706,1.26,1.2477948665618896,[ -8.78417625   6.48742567 144.        ],"(-5, 3, 14)",[29 28  8  9],"[[-10.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
23108,1.37,1.3535983562469482,[ -7.61268872   6.78175614 138.        ],"(-4, 3, 13)",[33 29 24  0],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
23554,1.26,1.2439148426055908,[ -7.87351962   7.62731611 145.        ],"(-4, 3, 14)",[29  9 23 28],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
23968,1.37,1.3554930686950684,[ -8.09135355   7.14618776 140.        ],"(-5, 3, 14)",[33 24 14 11],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
24375,1.24,1.2196578979492188,[ -7.1974481    8.05718628 140.5       ],"(-4, 4, 14)",[29  9 22 23],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
24804,1.35,1.3351175785064697,[ -6.70301195   8.45536463 142.5       ],"(-4, 4, 14)",[29 24 11 14],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
25221,1.24,1.2230069637298584,[ -7.44955964   7.54057146 139.5       ],"(-4, 3, 13)",[29 23 28  8],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
25634,1.37,1.3547933101654053,[ -7.89829399   7.11445188 137.        ],"(-4, 3, 13)",[24 11 32 14],"[[ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
26066,1.29,1.2769904136657715,[ -7.84904212   6.814299   146.        ],"(-4, 3, 14)",[29  9 28 23],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
26478,1.23,1.2173235416412354,[ -8.08087837   7.34234285 138.        ],"(-5, 3, 13)",[24 29 11 21],"[[ 10.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
26894,1.23,1.2158257961273193,[ -7.63389766   7.11480097 136.5       ],"(-4, 3, 13)",[29 28  8  5],"[[-10.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
27316,1.41,1.3962502479553223,[ -8.50404924   6.60478977 139.        ],"(-5, 3, 13)",[ 6 11 14  1],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
27741,1.23,1.2136707305908203,[ -8.21417584   7.27030519 144.5       ],"(-5, 3, 14)",[29  9 28 22],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
28176,1.41,1.3902888298034668,[ -9.07710857   5.98878612 145.5       ],"(-5, 2, 14)",[31 29 33 28],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
28584,1.4,1.384986400604248,[ -5.69413069  10.64815388 138.5       ],"(-3, 5, 13)",[29 35 31 28],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
28998,1.43,1.4150493144989014,[ -8.11493854   7.34162889 138.5       ],"(-5, 3, 13)",[ 9 31 29  6],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
29422,1.45,1.438924789428711,[ -7.95928742   7.28137399 143.5       ],"(-4, 3, 14)",[16 29  3 31],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
29838,1.27,1.255120038986206,[ -8.53036769   5.96715523 137.        ],"(-5, 2, 13)",[29 28  9  8],"[[-10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]]"
30270,1.5,1.4882662296295166,[ -8.49021535   7.34334715 143.        ],"(-5, 3, 14)",[16  3 35 24],"[[ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]
 [10.   0.7]]"
30683,1.25,1.229217290878296,[ -9.68531687   5.56053154 136.5       ],"(-5, 2, 13)",[29 23  9 28],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
