update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
13836,1.31,1.2954838275909424,[ -9.59512966   5.0357079  112.        ],"(-5, 2, 11)",[12  3  2 20],"[[ 10.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
14159,1.25,1.2287023067474365,[-10.79748879   4.25278252 107.        ],"(-6, 2, 10)",[14 20  4 23],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
14488,1.23,1.2156941890716553,[ -9.9516353    4.42984743 111.        ],"(-5, 2, 11)",[12  2  3 26],"[[10.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.7]]"
14814,1.24,1.2254409790039062,[-10.75295086   4.24534625 109.        ],"(-6, 2, 10)",[14  4 20 11],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
15147,1.16,1.1393399238586426,[-11.06239246   3.95572663 113.        ],"(-6, 1, 11)",[ 2 12  8 26],"[[ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]]"
15494,1.14,1.1268458366394043,[-11.24784627   4.30252039 115.5       ],"(-6, 2, 11)",[14 15  8  6],"[[-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]]"
15824,1.19,1.1755859851837158,[ -9.70524162   4.59685063 112.        ],"(-5, 2, 11)",[ 2 12 20 26],"[[  0.    0.3]
 [ 10.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
16144,1.28,1.2678241729736328,[ -8.57763892   6.44332171 110.5       ],"(-5, 3, 11)",[14 20  4  0],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
16476,1.36,1.3393888473510742,[ -8.85396827   6.16985606 109.5       ],"(-5, 3, 10)",[ 2 12  3 26],"[[ 0.   0.3]
 [10.   0.3]
 [ 0.   0.3]
 [ 0.   0.7]]"
16797,1.25,1.233302116394043,[ -9.70662212   4.66456804 109.        ],"(-5, 2, 10)",[14  4 20 11],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
17132,1.13,1.1153950691223145,[-10.22399339   5.51055487 111.        ],"(-6, 2, 11)",[ 2 12  8 26],"[[ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]]"
17462,1.09,1.0735526084899902,[ -8.92972992   6.06229058 113.        ],"(-5, 3, 11)",[14 15  6 18],"[[-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
17790,1.27,1.2573564052581787,[ -9.6965322    5.42272874 109.        ],"(-5, 2, 10)",[ 2 20  3 12],"[[  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]]"
18122,1.23,1.212630271911621,[-10.05422627   4.17705124 110.5       ],"(-6, 2, 11)",[14 20 23 13],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
18458,1.25,1.230116844177246,[-11.29530994   3.8099371  113.5       ],"(-6, 1, 11)",[ 2 12  3 26],"[[ 0.   0.3]
 [10.   0.3]
 [ 0.   0.3]
 [ 0.   0.7]]"
18783,1.31,1.2887928485870361,[-10.49154207   5.02916944 109.        ],"(-6, 2, 10)",[14 20  4 11],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
19114,1.23,1.2169818878173828,[-11.028264    4.0085139 109.       ],"(-6, 2, 10)",[ 9  2 12 20],"[[  0.    0.7]
 [  0.    0.3]
 [ 10.    0.3]
 [-10.    0.3]]"
19453,1.03,1.0170841217041016,[-11.96209952   3.77411471 111.5       ],"(-6, 1, 11)",[15  6 18  7],"[[10.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.7]]"
19787,1.24,1.225332260131836,[-10.82178944   3.80776849 111.        ],"(-6, 1, 11)",[ 9 14  2 20],"[[  0.    0.7]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
20113,1.33,1.3160288333892822,[-11.31505137   3.78951762 108.        ],"(-6, 1, 10)",[ 3 20 12  2],"[[  0.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [  0.    0.3]]"
20435,1.26,1.2396109104156494,[-12.15284432   3.07631589 109.        ],"(-7, 1, 10)",[14 20 11 23],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [-10.    0.7]]"
20770,1.18,1.1660387516021729,[-11.49318087   2.75265507 111.5       ],"(-6, 1, 11)",[12  2  9 26],"[[10.   0.3]
 [ 0.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]]"
21094,1.23,1.211839199066162,[-10.92727229   3.61990589 106.5       ],"(-6, 1, 10)",[14 20 15 23],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
21414,1.18,1.1611180305480957,[-11.72781559   3.22163871 106.        ],"(-6, 1, 10)",[ 9  2  7 12],"[[ 0.   0.7]
 [ 0.   0.3]
 [ 0.   0.7]
 [10.   0.3]]"
21753,1.15,1.130361557006836,[-11.64397249   4.20643133 114.        ],"(-6, 2, 11)",[15 23  6 14],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
22078,1.14,1.1226866245269775,[-11.43014234   3.70480698 107.        ],"(-6, 1, 10)",[7 9 2 3],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.3]]"
22411,1.14,1.1238806247711182,[-11.98697977   4.56280207 108.5       ],"(-6, 2, 10)",[15 11 14 23],"[[ 10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
22739,1.25,1.2350358963012695,[-10.14371319   4.88807721 108.5       ],"(-6, 2, 10)",[ 7  2 20 12],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
23076,1.25,1.2351233959197998,[-11.18615741   3.64889547 111.        ],"(-6, 1, 11)",[14 15  0  4],"[[-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
23404,1.19,1.1767010688781738,[-11.46808124   3.1806279  110.5       ],"(-6, 1, 11)",[ 7  2 20  9],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
23743,1.23,1.2094106674194336,[-12.41760248   3.1417709  113.        ],"(-7, 1, 11)",[15 14 23 20],"[[ 10.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
24071,1.26,1.2447888851165771,[ -9.12670229   6.15332471 108.5       ],"(-5, 3, 10)",[ 7  2 12  3],"[[ 0.   0.7]
 [ 0.   0.3]
 [10.   0.3]
 [ 0.   0.3]]"
24401,1.31,1.2970366477966309,[-11.40801402   4.57535001 110.        ],"(-6, 2, 11)",[14  4 11 20],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [-10.    0.3]]"
24725,1.22,1.2002277374267578,[-10.20743528   4.95103462 105.5       ],"(-6, 2, 10)",[ 2  3 12  8],"[[ 0.   0.3]
 [ 0.   0.3]
 [10.   0.3]
 [ 0.   0.7]]"
25058,1.18,1.1594204902648926,[-11.47132674   3.82460179 108.5       ],"(-6, 1, 10)",[14 15  4 23],"[[-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
25389,1.25,1.2291769981384277,[-11.64541971   2.18624688 109.5       ],"(-6, 1, 10)",[ 8  2  3 12],"[[ 0.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [10.   0.3]]"
25716,1.22,1.2054390907287598,[-12.6524164   3.8921778 109.       ],"(-7, 1, 10)",[14 18 20 11],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
26041,1.14,1.119617223739624,[-12.88146381   2.40730411 107.5       ],"(-7, 1, 10)",[15 13  7 23],"[[ 10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
26373,1.1,1.0870766639709473,[-11.31739109   4.12513374 109.5       ],"(-6, 2, 10)",[ 8  9 25  2],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.3]]"
26695,1.2,1.179225206375122,[-10.97129753   5.37281834 107.        ],"(-6, 2, 10)",[15 11 14 13],"[[ 10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
27025,1.14,1.128321886062622,[-10.71534918   5.36653458 110.5       ],"(-6, 2, 11)",[ 9  8 25 20],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
27353,1.15,1.132101058959961,[-11.45396819   4.00654047 109.5       ],"(-6, 2, 10)",[15 23 11  7],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
27687,1.17,1.1549551486968994,[-10.76421855   4.63499208 110.        ],"(-6, 2, 11)",[ 2 25  8 12],"[[ 0.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.3]]"
28022,1.15,1.1343352794647217,[-12.30915922   2.78355587 110.5       ],"(-7, 1, 11)",[ 6 14 23 15],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
28357,1.09,1.0724806785583496,[-12.25829696   3.94769861 111.5       ],"(-7, 1, 11)",[ 6 25  8  2],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.3]]"
28687,1.09,1.0697288513183594,[-12.4360704    3.63836148 108.        ],"(-7, 1, 10)",[15 23 13  7],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
29017,1.14,1.1198251247406006,[-12.04166286   3.79244143 110.        ],"(-7, 1, 11)",[ 6 18 25 14],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
29351,1.23,1.2086641788482666,[-10.81726441   4.38145019 112.5       ],"(-6, 2, 11)",[15 13 20 27],"[[ 10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
29674,1.11,1.0925514698028564,[-10.80961243   4.77011818 108.5       ],"(-6, 2, 10)",[ 6 25  2  9],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
30007,1.12,1.1052470207214355,[-11.55203974   5.09624224 109.5       ],"(-6, 2, 10)",[15 23 11 27],"[[ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]]"
30351,1.18,1.1650385856628418,[-12.29308388   3.83790198 116.5       ],"(-7, 1, 11)",[25 14 18  2],"[[  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
30680,1.22,1.2083117961883545,[-11.49826369   3.39376774 111.        ],"(-6, 1, 11)",[20 14 23 11],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
