update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
5293,1.76,0.9490351676940918,[-11.23517172   3.3285869  108.5       ],"(-6, 1, 10)",[21 11  2  6],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
5623,1.7,0.9456238746643066,[-10.39853963   1.87029491 108.        ],"(-6, 0, 10)",[20 13 15  5],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
5950,1.57,0.9506151676177979,[-11.77455898   3.61606718 110.        ],"(-6, 1, 11)",[21 11 22 15],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
6277,1.77,1.020313024520874,[-10.87444225   1.61477404 108.        ],"(-6, 0, 10)",[20  0 13  3],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
6618,1.71,0.976109504699707,[-11.36905695   2.54359037 114.5       ],"(-6, 1, 11)",[11 21  2 10],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
6957,1.8,0.9805819988250732,[ -9.9754338    3.43822639 112.5       ],"(-5, 1, 11)",[20 13  5 15],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
7283,1.77,0.9281835556030273,[ -9.50986804   4.51057153 108.        ],"(-5, 2, 10)",[11 21 24  2],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.3]]"
7610,1.92,0.9953866004943848,[-10.99298842   1.39682821 110.        ],"(-6, 0, 11)",[20 15  0 13],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
7937,1.66,0.9336323738098145,[-11.01533851   2.73438222 107.5       ],"(-6, 1, 10)",[21 24  2 11],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
8261,1.9,1.0480225086212158,[-10.98538178   2.9640936  108.5       ],"(-6, 1, 10)",[20 15 13  3],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
8593,1.74,0.929497241973877,[-11.00830691   2.93365678 109.5       ],"(-6, 1, 10)",[21 24 11  6],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
8921,1.9,1.002610683441162,[-10.97540159   1.09600183 109.        ],"(-6, 0, 10)",[20 13  5 15],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
9248,1.82,0.9888646602630615,[-10.60342344   3.26525663 109.        ],"(-6, 1, 10)",[21 24  6  2],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.3]]"
9584,1.96,1.1440010070800781,[-11.02335763   2.38024764 114.        ],"(-6, 1, 11)",[20 13 15  3],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
9916,1.67,0.8927040100097656,[-11.3246933    3.40491864 113.        ],"(-6, 1, 11)",[21 24  6 11],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
10247,1.8,0.94419264793396,[-11.49448496   2.13298366 111.        ],"(-6, 1, 11)",[20 13  5 18],"[[-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
10578,1.83,1.0201208591461182,[-11.73085697   3.02685629 107.        ],"(-6, 1, 10)",[21  2 24  6],"[[0.  0.7]
 [0.  0.3]
 [0.  0.7]
 [0.  0.7]]"
10901,1.79,0.9968652725219727,[-10.40229583   1.81438563 106.        ],"(-6, 0, 10)",[20 15 13  3],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
11237,1.67,0.9753720760345459,[-10.74478257   4.33815147 113.        ],"(-6, 2, 11)",[21 22 24  2],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.3]]"
11564,1.88,1.0198259353637695,[-10.64693001   2.54785983 110.        ],"(-6, 1, 11)",[15 13  5  9],"[[-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.3]]"
11896,1.71,0.8915603160858154,[-11.75574169   3.17075639 112.5       ],"(-6, 1, 11)",[22 21 24  6],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
12230,1.84,0.9859206676483154,[-11.90306138   2.6731972  112.        ],"(-6, 1, 11)",[13  3  0  5],"[[ 10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
12550,1.71,0.9465713500976562,[-10.74744008   5.34359221 105.5       ],"(-6, 2, 10)",[22 21 24  2],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.3]]"
12883,1.89,0.9977099895477295,[-10.99964949   3.63034821 112.        ],"(-6, 1, 11)",[15 25 13 18],"[[-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
13217,1.79,0.9501438140869141,[-11.54062126   2.50275923 110.5       ],"(-6, 1, 11)",[22 21  6 24],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
13542,1.86,0.9598968029022217,[-10.80903997   2.22478717 106.5       ],"(-6, 1, 10)",[13  5 25 12],"[[10.   0.7]
 [10.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
13880,1.95,1.0739901065826416,[-11.1714166    3.40401868 111.5       ],"(-6, 1, 11)",[21 22 15  3],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
14200,1.93,1.0955767631530762,[-11.52313041   1.69727323 104.5       ],"(-6, 0, 10)",[15 21  3  0],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
14531,1.83,1.0317182540893555,[-10.63186989   2.31093521 110.5       ],"(-6, 1, 11)",[ 2 25 15 24],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
14855,1.79,0.9593825340270996,[-12.12213429   1.67970759 110.5       ],"(-7, 0, 11)",[21 25  2 24],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
15192,1.69,0.9808604717254639,[-11.38673818   2.34536189 113.5       ],"(-6, 1, 11)",[ 5 13 15 25],"[[ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
15536,1.68,0.9590227603912354,[-11.79664799   3.43216832 115.        ],"(-6, 1, 11)",[21 10 24 22],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
15862,1.8,0.9911863803863525,[ -9.9616409    2.55581815 110.5       ],"(-5, 1, 11)",[25 18 19  0],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
16191,1.72,0.9094367027282715,[-10.5854631    3.14945136 113.5       ],"(-6, 1, 11)",[21 24 22 10],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
16514,1.93,0.9556410312652588,[ -9.43568231   2.76729716 106.5       ],"(-5, 1, 10)",[ 5 25 13 12],"[[10.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [10.   0.7]]"
16842,1.85,1.0510189533233643,[-11.29669774   4.08794136 109.5       ],"(-6, 2, 10)",[15  2 10 24],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.7]]"
17176,1.8,1.1046664714813232,[-10.67725197   2.07229853 111.5       ],"(-6, 1, 11)",[15 18  3  0],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
17506,1.64,0.9924590587615967,[-10.71854103   3.20442514 112.5       ],"(-6, 1, 11)",[ 2 24 22 10],"[[0.  0.3]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
17834,1.81,0.9774777889251709,[ -9.73891409   3.43903365 108.5       ],"(-5, 1, 10)",[25 13 18  5],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
18163,1.79,0.9739170074462891,[-11.86996337   2.27488897 108.        ],"(-6, 1, 10)",[22  2 24 11],"[[0.  0.7]
 [0.  0.3]
 [0.  0.7]
 [0.  0.7]]"
18502,1.84,1.0313019752502441,[-11.5773207    2.96857973 112.5       ],"(-6, 1, 11)",[19 25 18 15],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
18830,1.78,0.9482779502868652,[-11.81335843   2.71313756 110.        ],"(-6, 1, 11)",[22 24 11  7],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
19163,1.83,1.0900847911834717,[-11.98447671   1.17396657 113.        ],"(-6, 0, 11)",[25  3 15 18],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
19500,1.57,1.0096478462219238,[-12.89172025   2.95351132 112.        ],"(-7, 1, 11)",[24  2 22 23],"[[0.  0.7]
 [0.  0.3]
 [0.  0.7]
 [0.  0.7]]"
19830,1.79,0.9755589962005615,[-11.85502446   2.32696508 110.5       ],"(-6, 1, 11)",[25  5 18 12],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
20156,1.91,1.008406400680542,[-12.41695272   2.19478068 107.5       ],"(-7, 1, 10)",[24 22  2 23],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
20481,1.86,1.0590143203735352,[-12.7235055    1.27351549 109.        ],"(-7, 0, 10)",[25 15 13  3],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
20811,1.8,1.02274751663208,[-12.3465639    2.10414719 109.        ],"(-7, 1, 10)",[24 22  2 23],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
21139,1.83,1.054642915725708,[-11.72174266   3.31769431 109.5       ],"(-6, 1, 10)",[25 18  3 13],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
21461,1.67,0.9649097919464111,[-12.32796976   1.10871501 106.        ],"(-7, 0, 10)",[22 24  2 23],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
21800,1.67,0.9976933002471924,[-11.95474951   2.16982968 114.5       ],"(-6, 1, 11)",[25 13  3 18],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
22125,1.64,0.9741878509521484,[-12.14120308   0.97250541 107.        ],"(-7, 0, 10)",[24 22  2  5],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
22458,1.61,0.94364333152771,[-12.12287364   2.19241967 110.5       ],"(-7, 1, 11)",[13 25  7 10],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
22785,1.8,1.0111324787139893,[-11.22187677   2.27043963 109.        ],"(-6, 1, 10)",[22 24  2  5],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
23227,1.25,1.2349355220794678,[-11.92620202   4.50379398 164.5       ],"(-6, 2, 16)",[15 25 13  3],"[[-10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
23561,1.09,1.0782251358032227,[-12.29156897   2.01364587 110.5       ],"(-7, 1, 11)",[24 11  9 23],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
23900,1.25,1.237053632736206,[-11.64944294   2.79884845 112.5       ],"(-6, 1, 11)",[ 3  0 15 16],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
24227,1.07,1.0550544261932373,[-11.22311638   2.5579322  110.5       ],"(-6, 1, 11)",[24 22  2  5],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
24558,1.04,1.0268385410308838,[-11.64916128   3.36918029 109.5       ],"(-6, 1, 10)",[25 13 18 20],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
24881,1.06,1.0422451496124268,[-11.62999343   1.37997746 110.        ],"(-6, 0, 11)",[11 24 22  2],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.3]]"
25216,1.06,1.0389800071716309,[-12.33965001   3.06719654 111.        ],"(-7, 1, 11)",[ 7 25 13 18],"[[  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]]"
25539,1.0,0.9830834865570068,[-12.48408708   0.7476361  109.        ],"(-7, 0, 10)",[11  5 22 24],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
25872,0.99,0.9775469303131104,[-13.23087974   1.12637858 110.5       ],"(-7, 0, 11)",[ 7 25 13  6],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
26196,1.0,0.9876618385314941,[-13.82850004   0.37201579 109.        ],"(-7, 0, 10)",[11 22 24 23],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
26523,1.14,1.1275973320007324,[-11.86663783   2.02609274 109.5       ],"(-6, 1, 10)",[25  7 15  9],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
26848,1.01,0.9937121868133545,[-10.71172983   2.06397147 108.        ],"(-6, 1, 10)",[11 10 24 22],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
27181,1.1,1.0839178562164307,[-12.69568321   3.10459098 109.5       ],"(-7, 1, 10)",[26 25  3  7],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
27511,1.03,1.0176286697387695,[-12.21295586   2.80692111 108.        ],"(-7, 1, 10)",[11 10 22 24],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
27846,1.07,1.0560853481292725,[-12.59160812   2.839676   113.5       ],"(-7, 1, 11)",[ 7 25 13  3],"[[  0.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
28181,1.03,1.009760856628418,[-12.60875266   2.41445014 113.5       ],"(-7, 1, 11)",[11 22 24 10],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
28516,1.05,1.0308563709259033,[-13.03696341   1.8342931  109.        ],"(-7, 0, 10)",[25  7  6 20],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
28841,1.03,1.0156219005584717,[-12.68986062   1.47848941 108.5       ],"(-7, 0, 10)",[11  5 22 24],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
29171,1.07,1.056553840637207,[-12.42398453   2.15404638 109.5       ],"(-7, 1, 10)",[25  7 13 26],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
29504,1.04,1.0206518173217773,[-11.38500295   1.88611159 110.        ],"(-6, 0, 11)",[11 10 24  5],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
29834,1.12,1.102301836013794,[-12.23356996   2.28660885 112.5       ],"(-7, 1, 11)",[ 9 25 13 15],"[[ 10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
30167,0.99,0.9761135578155518,[-12.16478464   1.89740411 112.5       ],"(-7, 0, 11)",[11 10 24  5],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
30506,1.17,1.1556479930877686,[-13.16636231   2.66310173 112.        ],"(-7, 1, 11)",[ 0  3 25 15],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
30830,1.04,1.0242421627044678,[-12.27285583   0.74712694 110.        ],"(-7, 0, 11)",[ 6 11 10  5],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
