update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
12763,1.13,1.1163537502288818,[-11.20808004   4.0214665  138.5       ],"(-6, 2, 13)","[19, 0, 7, 15]","[(-10, 0.7), (0, 0.3), (-10, 0.7), (-10, 0.3)]"
13181,1.1,1.0846326351165771,[-12.77619304   2.4184784  139.        ],"(-7, 1, 13)","[16, 20, 13, 15]","[(0, 0.3), (-10, 0.7), (10, 0.7), (-10, 0.3)]"
13612,1.12,1.102731704711914,[-11.77040453   2.97268174 142.5       ],"(-6, 1, 14)","[0, 5, 7, 11]","[(0, 0.3), (10, 0.7), (-10, 0.7), (10, 0.7)]"
14028,1.18,1.1649444103240967,[-11.46518057   4.02270329 140.        ],"(-6, 2, 14)","[15, 20, 16, 13]","[(0, 0.3), (-10, 0.7), (0, 0.3), (10, 0.7)]"
14437,1.12,1.1063506603240967,[-10.6744568    4.19146993 138.        ],"(-6, 2, 13)","[0, 19, 7, 21]","[(0, 0.3), (-10, 0.7), (-10, 0.7), (0, 0.3)]"
14875,1.17,1.1590805053710938,[-13.00064445   2.53963085 149.5       ],"(-7, 1, 14)","[15, 16, 13, 20]","[(0, 0.3), (0, 0.3), (10, 0.7), (-10, 0.7)]"
15287,1.09,1.075911521911621,[-11.85298912   2.63733631 135.5       ],"(-6, 1, 13)","[2, 0, 19, 5]","[(0, 0.3), (0, 0.3), (-10, 0.7), (10, 0.7)]"
15704,1.16,1.1402702331542969,[-11.63753822   3.50944972 140.5       ],"(-6, 1, 14)","[15, 16, 20, 13]","[(0, 0.3), (0, 0.3), (-10, 0.7), (10, 0.7)]"
16115,1.06,1.0432660579681396,[-10.92783477   3.36546632 134.        ],"(-6, 1, 13)","[19, 7, 0, 11]","[(-10, 0.7), (-10, 0.7), (0, 0.3), (10, 0.7)]"
16533,1.1,1.0877478122711182,[-12.33304403   2.69702708 140.5       ],"(-7, 1, 14)","[15, 20, 6, 13]","[(0, 0.3), (-10, 0.7), (10, 0.7), (10, 0.7)]"
16961,1.1,1.0862059593200684,[-11.47176461   2.91333117 142.5       ],"(-6, 1, 14)","[19, 9, 7, 0]","[(-10, 0.7), (0, 0.3), (-10, 0.7), (0, 0.3)]"
17372,1.1,1.0850863456726074,[-12.05735552   3.59143668 136.5       ],"(-7, 1, 13)","[15, 20, 13, 6]","[(0, 0.3), (-10, 0.7), (10, 0.7), (10, 0.7)]"
17795,1.06,1.039093017578125,[-12.27293504   2.78645379 141.5       ],"(-7, 1, 14)","[19, 9, 5, 7]","[(-10, 0.7), (0, 0.3), (10, 0.7), (-10, 0.7)]"
18233,1.12,1.105102777481079,[-12.21807091   3.26693338 148.        ],"(-7, 1, 14)","[15, 20, 6, 13]","[(0, 0.3), (-10, 0.7), (10, 0.7), (10, 0.7)]"
18646,1.17,1.1550581455230713,[-11.23498331   2.95633968 139.        ],"(-6, 1, 13)","[19, 2, 9, 0]","[(-10, 0.7), (0, 0.3), (0, 0.3), (0, 0.3)]"
19068,1.09,1.0751605033874512,[-12.13195775   2.59981867 139.        ],"(-7, 1, 13)","[15, 13, 6, 20]","[(0, 0.3), (10, 0.7), (10, 0.7), (-10, 0.7)]"
19494,1.15,1.137392520904541,[-12.31388217   2.58952778 142.5       ],"(-7, 1, 14)","[19, 9, 2, 5]","[(-10, 0.7), (0, 0.3), (0, 0.3), (10, 0.7)]"
19906,1.01,0.9932589530944824,[-11.92121713   2.75404843 140.        ],"(-6, 1, 14)","[15, 13, 20, 6]","[(0, 0.3), (10, 0.7), (-10, 0.7), (10, 0.7)]"
20324,0.95,0.9387273788452148,[-11.53550257   3.40240117 138.5       ],"(-6, 1, 13)","[19, 10, 5, 11]","[(-10, 0.7), (-10, 0.7), (10, 0.7), (10, 0.7)]"
20738,1.12,1.0991020202636719,[-11.26005126   3.00936984 137.        ],"(-6, 1, 13)","[15, 2, 6, 20]","[(0, 0.3), (0, 0.3), (10, 0.7), (-10, 0.7)]"
21151,1.16,1.1458613872528076,[-11.6242487    2.33905537 135.        ],"(-6, 1, 13)","[9, 2, 19, 15]","[(0, 0.3), (0, 0.3), (-10, 0.7), (0, 0.3)]"
21565,1.17,1.1495616436004639,[-11.81247295   2.99910094 132.5       ],"(-6, 1, 13)","[15, 2, 9, 13]","[(0, 0.3), (0, 0.3), (0, 0.3), (10, 0.7)]"
21971,1.16,1.1458964347839355,[-11.55705001   2.86583105 138.5       ],"(-6, 1, 13)","[15, 19, 2, 5]","[(0, 0.3), (-10, 0.7), (0, 0.3), (10, 0.7)]"
22383,1.19,1.1717846393585205,[-12.92206161   2.10688106 140.        ],"(-7, 1, 14)","[15, 16, 9, 19]","[(0, 0.3), (0, 0.3), (0, 0.3), (-10, 0.7)]"
22813,1.16,1.144521713256836,[-11.0880957    3.43462558 147.        ],"(-6, 1, 14)","[15, 19, 5, 2]","[(0, 0.3), (-10, 0.7), (10, 0.7), (0, 0.3)]"
23246,1.15,1.1335399150848389,[-12.26691358   2.55606329 144.        ],"(-7, 1, 14)","[15, 13, 16, 6]","[(0, 0.3), (10, 0.7), (0, 0.3), (10, 0.7)]"
23663,1.16,1.1448249816894531,[-12.66486177   2.55555735 137.5       ],"(-7, 1, 13)","[15, 19, 5, 16]","[(0, 0.3), (-10, 0.7), (10, 0.7), (0, 0.3)]"
24078,0.74,0.7258098125457764,[-11.84878635   2.77697947 140.        ],"(-6, 1, 14)",[15],"[(0, 0.3)]"
24509,1.02,1.005319356918335,[-12.75561019   2.5136935  140.5       ],"(-7, 1, 14)","[19, 5, 7, 10]","[(-10, 0.7), (10, 0.7), (-10, 0.7), (-10, 0.7)]"
24930,1.08,1.0583810806274414,[-12.4405034   2.7459847 142.       ],"(-7, 1, 14)","[15, 6, 20, 13]","[(0, 0.3), (10, 0.7), (-10, 0.7), (10, 0.7)]"
25359,1.09,1.0750136375427246,[-12.73610065   2.34659669 142.5       ],"(-7, 1, 14)","[19, 0, 2, 7]","[(-10, 0.7), (0, 0.3), (0, 0.3), (-10, 0.7)]"
25773,1.1,1.085738182067871,[-11.48819482   3.18178197 137.5       ],"(-6, 1, 13)","[15, 20, 6, 13]","[(0, 0.3), (-10, 0.7), (10, 0.7), (10, 0.7)]"
26176,1.03,1.018537998199463,[-11.29834559   3.79214942 129.        ],"(-6, 1, 12)","[19, 5, 0, 7]","[(-10, 0.7), (10, 0.7), (0, 0.3), (-10, 0.7)]"
26591,1.11,1.093857765197754,[-10.73328053   5.01896013 140.5       ],"(-6, 2, 14)","[15, 6, 20, 16]","[(0, 0.3), (10, 0.7), (-10, 0.7), (0, 0.3)]"
27023,1.1,1.0828371047973633,[-10.31648239   3.80630068 144.        ],"(-6, 1, 14)","[9, 19, 0, 11]","[(0, 0.3), (-10, 0.7), (0, 0.3), (10, 0.7)]"
27450,1.02,1.0072815418243408,[-12.5700403   2.4443455 141.       ],"(-7, 1, 14)","[15, 20, 6, 13]","[(0, 0.3), (-10, 0.7), (10, 0.7), (10, 0.7)]"
27862,1.08,1.0590646266937256,[-10.57407149   4.25793222 138.        ],"(-6, 2, 13)","[9, 19, 11, 5]","[(0, 0.3), (-10, 0.7), (10, 0.7), (10, 0.7)]"
28276,1.14,1.1261930465698242,[-11.55972387   4.12356485 136.5       ],"(-6, 2, 13)","[15, 21, 20, 6]","[(0, 0.3), (0, 0.3), (-10, 0.7), (10, 0.7)]"
28706,1.04,1.0242526531219482,[-11.01977357   3.8310754  144.5       ],"(-6, 1, 14)","[5, 11, 12, 19]","[(10, 0.7), (10, 0.7), (10, 0.7), (-10, 0.7)]"
29125,1.16,1.1448299884796143,[-11.48185459   3.85366014 137.5       ],"(-6, 1, 13)","[15, 20, 13, 21]","[(0, 0.3), (-10, 0.7), (10, 0.7), (0, 0.3)]"
29552,1.09,1.076988697052002,[-12.4752278    2.28918872 141.5       ],"(-7, 1, 14)","[0, 5, 11, 1]","[(0, 0.3), (10, 0.7), (10, 0.7), (0, 0.3)]"
29969,1.11,1.0943377017974854,[-10.25917764   4.32476228 140.        ],"(-6, 2, 14)","[20, 6, 13, 9]","[(-10, 0.7), (10, 0.7), (10, 0.7), (0, 0.3)]"
30404,1.15,1.1286470890045166,[-11.26477949   3.72773345 143.5       ],"(-6, 1, 14)","[5, 0, 9, 11]","[(10, 0.7), (0, 0.3), (0, 0.3), (10, 0.7)]"
30817,1.02,1.0065195560455322,[-11.87971659   2.93586418 136.5       ],"(-6, 1, 13)","[20, 21, 13, 6]","[(-10, 0.7), (0, 0.3), (10, 0.7), (10, 0.7)]"
