update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
20764,1.01,0.9885885715484619,[-11.28374625   6.00700442 110.5       ],"(-6, 3, 11)","[21, 13, 1, 5]","[(-10, 0.7), (-10, 0.7), (0, 0.3), (0, 0.7)]"
21093,1.12,1.1050934791564941,[-11.22030364   6.38885718 109.5       ],"(-6, 3, 10)","[10, 19, 14, 20]","[(-10, 0.3), (-10, 0.3), (10, 0.7), (-10, 0.7)]"
21422,1.09,1.0762662887573242,[-11.31504317   6.08488245 109.        ],"(-6, 3, 10)","[5, 13, 9, 1]","[(0, 0.7), (-10, 0.7), (10, 0.3), (0, 0.3)]"
21754,1.09,1.0752108097076416,[-12.42138337   5.37335082 109.        ],"(-7, 2, 10)","[10, 19, 17, 14]","[(-10, 0.3), (-10, 0.3), (10, 0.7), (10, 0.7)]"
22075,1.04,1.0250358581542969,[-11.52291249   5.38678148 105.5       ],"(-6, 2, 10)","[5, 1, 21, 13]","[(0, 0.7), (0, 0.3), (-10, 0.7), (-10, 0.7)]"
22399,1.09,1.0787687301635742,[-11.68000682   5.75309797 108.5       ],"(-6, 2, 10)","[10, 14, 19, 17]","[(-10, 0.3), (10, 0.7), (-10, 0.3), (10, 0.7)]"
22738,1.07,1.0539555549621582,[-11.21968149   5.98525738 113.        ],"(-6, 2, 11)","[5, 9, 21, 1]","[(0, 0.7), (10, 0.3), (-10, 0.7), (0, 0.3)]"
23063,1.08,1.067211627960205,[-10.64320373   6.79607312 106.5       ],"(-6, 3, 10)","[10, 12, 19, 17]","[(-10, 0.3), (0, 0.7), (-10, 0.3), (10, 0.7)]"
23396,1.02,1.0038177967071533,[-10.39794768   6.32574582 112.        ],"(-6, 3, 11)","[5, 21, 1, 13]","[(0, 0.7), (-10, 0.7), (0, 0.3), (-10, 0.7)]"
23728,1.09,1.0753402709960938,[-10.38070239   6.76846878 111.5       ],"(-6, 3, 11)","[10, 19, 20, 12]","[(-10, 0.3), (-10, 0.3), (-10, 0.7), (0, 0.7)]"
24057,1.07,1.0553174018859863,[-11.47581479   5.57948199 109.        ],"(-6, 2, 10)","[5, 9, 1, 13]","[(0, 0.7), (10, 0.3), (0, 0.3), (-10, 0.7)]"
24389,1.12,1.1045544147491455,[-11.132207     6.02292896 110.5       ],"(-6, 3, 11)","[10, 19, 12, 17]","[(-10, 0.3), (-10, 0.3), (0, 0.7), (10, 0.7)]"
24724,1.05,1.035703182220459,[-11.07320449   5.42178387 111.5       ],"(-6, 2, 11)","[5, 1, 13, 21]","[(0, 0.7), (0, 0.3), (-10, 0.7), (-10, 0.7)]"
25053,1.08,1.0672481060028076,[-12.18525023   5.70369641 108.        ],"(-7, 2, 10)","[10, 12, 19, 20]","[(-10, 0.3), (0, 0.7), (-10, 0.3), (-10, 0.7)]"
25376,1.0,0.9855442047119141,[-11.70312993   5.85148769 109.        ],"(-6, 2, 10)","[5, 21, 7, 9]","[(0, 0.7), (-10, 0.7), (0, 0.7), (10, 0.3)]"
25715,1.03,1.0129308700561523,[-12.37080257   5.21082628 113.        ],"(-7, 2, 11)","[14, 12, 17, 10]","[(10, 0.7), (0, 0.7), (10, 0.7), (-10, 0.3)]"
26037,0.99,0.969275712966919,[-10.83050507   6.12173315 107.5       ],"(-6, 3, 10)","[7, 1, 21, 13]","[(0, 0.7), (0, 0.3), (-10, 0.7), (-10, 0.7)]"
26366,1.07,1.0576996803283691,[-11.58107634   5.97488369 110.5       ],"(-6, 2, 11)","[10, 19, 20, 17]","[(-10, 0.3), (-10, 0.3), (-10, 0.7), (10, 0.7)]"
26698,1.02,0.9991538524627686,[-11.07214714   6.29498303 110.        ],"(-6, 3, 11)","[9, 21, 7, 1]","[(10, 0.3), (-10, 0.7), (0, 0.7), (0, 0.3)]"
27022,1.09,1.074648380279541,[-11.90730391   5.5951053  107.5       ],"(-6, 2, 10)","[10, 19, 14, 17]","[(-10, 0.3), (-10, 0.3), (10, 0.7), (10, 0.7)]"
27349,1.1,1.0813946723937988,[-11.30780721   6.12150117 107.        ],"(-6, 3, 10)","[21, 13, 1, 9]","[(-10, 0.7), (-10, 0.7), (0, 0.3), (10, 0.3)]"
27683,1.16,1.148024559020996,[-12.03977053   5.63442863 111.5       ],"(-7, 2, 11)","[10, 19, 20, 17]","[(-10, 0.3), (-10, 0.3), (-10, 0.7), (10, 0.7)]"
28028,1.06,1.0482547283172607,[-12.31163097   5.11403671 112.        ],"(-7, 2, 11)","[21, 1, 13, 9]","[(-10, 0.7), (0, 0.3), (-10, 0.7), (10, 0.3)]"
28348,1.15,1.1322381496429443,[-12.18874512   5.36907951 105.        ],"(-7, 2, 10)","[10, 19, 20, 17]","[(-10, 0.3), (-10, 0.3), (-10, 0.7), (10, 0.7)]"
28678,1.08,1.0657565593719482,[-11.65847904   5.71967644 111.5       ],"(-6, 2, 11)","[21, 9, 1, 13]","[(-10, 0.7), (10, 0.3), (0, 0.3), (-10, 0.7)]"
29012,1.21,1.1957781314849854,[-12.2879853    5.04396589 113.        ],"(-7, 2, 11)","[10, 19, 20, 11]","[(-10, 0.3), (-10, 0.3), (-10, 0.7), (-10, 0.3)]"
29345,1.0,0.9844849109649658,[-12.15599819   5.31488052 111.        ],"(-7, 2, 11)","[21, 1, 13, 16]","[(-10, 0.7), (0, 0.3), (-10, 0.7), (0, 0.7)]"
29665,1.01,0.9904575347900391,[-11.55935701   5.70264063 107.        ],"(-6, 2, 10)","[10, 19, 20]","[(-10, 0.3), (-10, 0.3), (-10, 0.7)]"
29996,1.03,1.013638973236084,[-11.0871781    6.49682329 110.5       ],"(-6, 3, 11)","[21, 1, 0, 13]","[(-10, 0.7), (0, 0.3), (0, 0.3), (-10, 0.7)]"
30335,0.99,0.9724709987640381,[-11.3662723   6.1485599 111.5      ],"(-6, 3, 11)","[10, 19, 20]","[(-10, 0.3), (-10, 0.3), (-10, 0.7)]"
30662,1.04,1.0264737606048584,[-11.85208173   5.96793337 108.5       ],"(-6, 2, 10)","[21, 1, 9, 16]","[(-10, 0.7), (0, 0.3), (10, 0.3), (0, 0.7)]"
