update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
18710,0.54,0.5210530757904053,None,"('N', 'o', 'n', 'e')",None
19047,0.53,0.5156466960906982,None,"('N', 'o', 'n', 'e')",None
19386,0.54,0.52593994140625,None,"('N', 'o', 'n', 'e')",None
19714,0.58,0.5647969245910645,None,"('N', 'o', 'n', 'e')",None
20029,0.57,0.5500926971435547,None,"('N', 'o', 'n', 'e')",None
20355,0.51,0.49146032333374023,None,"('N', 'o', 'n', 'e')",None
20688,0.51,0.49332451820373535,None,"('N', 'o', 'n', 'e')",None
21032,0.51,0.4933474063873291,None,"('N', 'o', 'n', 'e')",None
21367,0.53,0.5153992176055908,None,"('N', 'o', 'n', 'e')",None
21688,0.52,0.5034756660461426,None,"('N', 'o', 'n', 'e')",None
22018,0.53,0.5180320739746094,None,"('N', 'o', 'n', 'e')",None
22345,0.53,0.5183718204498291,None,"('N', 'o', 'n', 'e')",None
22673,0.55,0.5340368747711182,None,"('N', 'o', 'n', 'e')",None
23001,0.5,0.4866650104522705,None,"('N', 'o', 'n', 'e')",None
23337,0.54,0.5279500484466553,None,"('N', 'o', 'n', 'e')",None
23680,0.53,0.5111045837402344,None,"('N', 'o', 'n', 'e')",None
24004,0.49,0.4767646789550781,None,"('N', 'o', 'n', 'e')",None
24334,0.51,0.4933784008026123,None,"('N', 'o', 'n', 'e')",None
24656,0.51,0.4889686107635498,None,"('N', 'o', 'n', 'e')",None
24987,0.51,0.49669551849365234,None,"('N', 'o', 'n', 'e')",None
25308,0.53,0.5104334354400635,None,"('N', 'o', 'n', 'e')",None
25643,0.52,0.5065503120422363,None,"('N', 'o', 'n', 'e')",None
25980,0.52,0.5040152072906494,None,"('N', 'o', 'n', 'e')",None
26312,0.54,0.5245413780212402,None,"('N', 'o', 'n', 'e')",None
26643,0.52,0.5073494911193848,None,"('N', 'o', 'n', 'e')",None
26969,0.53,0.5136044025421143,None,"('N', 'o', 'n', 'e')",None
27304,0.55,0.533616304397583,None,"('N', 'o', 'n', 'e')",None
27621,0.52,0.506467342376709,None,"('N', 'o', 'n', 'e')",None
27948,0.57,0.5575258731842041,None,"('N', 'o', 'n', 'e')",None
28284,0.55,0.5354776382446289,None,"('N', 'o', 'n', 'e')",None
28613,0.55,0.5321207046508789,None,"('N', 'o', 'n', 'e')",None
28939,0.53,0.5141479969024658,None,"('N', 'o', 'n', 'e')",None
29270,0.54,0.5246376991271973,None,"('N', 'o', 'n', 'e')",None
29599,0.54,0.525118350982666,None,"('N', 'o', 'n', 'e')",None
29935,0.54,0.5188632011413574,None,"('N', 'o', 'n', 'e')",None
30274,0.58,0.5654208660125732,None,"('N', 'o', 'n', 'e')",None
30602,0.52,0.5016133785247803,None,"('N', 'o', 'n', 'e')",None
30929,0.53,0.512629508972168,None,"('N', 'o', 'n', 'e')",None
