update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R,replayed_bins_task_label_R
13545,1.39,1.3773257732391357,[-10.92778269   7.10341034 141.5       ],"(-6, 3, 14)",[20 26 21 13],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
13961,1.32,1.3074140548706055,[-10.72739816   6.90358219 137.5       ],"(-6, 3, 13)",[ 0 27 25 18],"[[  0.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
14386,1.4,1.385606288909912,[ -9.87971084   9.01130287 142.5       ],"(-5, 4, 14)",[20 26 21  9],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
14810,1.33,1.3174049854278564,[-11.31109207   6.6283106  139.        ],"(-6, 3, 13)",[ 4 18 26 27],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
15236,1.44,1.4190967082977295,[ -9.48488246   9.25009894 140.        ],"(-5, 4, 14)",[20 26  4 21],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
15628,1.29,1.274951696395874,[-10.03607865   7.37523517 130.        ],"(-6, 3, 13)",[ 0  2  4 18],"[[  0.    0.3]
 [ 10.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
16062,1.35,1.3341608047485352,[-10.51429298   7.78755366 145.        ],"(-6, 3, 14)",[20 26 21  9],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
16475,1.25,1.2375352382659912,[-10.37203259   7.69222945 135.5       ],"(-6, 3, 13)",[16 27 15  4],"[[10.   0.7]
 [ 0.   0.3]
 [10.   0.7]
 [ 0.   0.3]]"
16899,1.31,1.2890880107879639,[-10.72343679   6.6972713  139.        ],"(-6, 3, 13)",[20 26 21 10],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
17311,1.31,1.2951326370239258,[ -8.98119424   8.36520071 134.        ],"(-5, 4, 13)",[19 27  0 18],"[[  0.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
17755,1.42,1.4033174514770508,[ -9.41790199  10.19464793 151.5       ],"(-5, 5, 15)",[20 26 21 23],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
18176,1.29,1.272132158279419,[ -9.23430934   7.98425365 141.5       ],"(-5, 3, 14)",[23  0 19 18],"[[  0.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
18589,1.32,1.3044054508209229,[-11.30135046   6.55054424 139.        ],"(-6, 3, 13)",[20 26 10 21],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
19005,1.34,1.328228235244751,[-10.38970282   7.43592939 139.        ],"(-6, 3, 13)",[18 26  4 28],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [  0.    0.3]]"
19429,1.32,1.3044369220733643,[ -9.70458702   7.87422746 142.5       ],"(-5, 3, 14)",[20 26  2  9],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]
 [-10.    0.7]]"
19857,1.24,1.226562738418579,[-10.41957875   6.38553438 138.5       ],"(-6, 3, 13)",[15 27 18 19],"[[ 10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
20268,1.32,1.3066840171813965,[ -9.96738132   8.19644788 136.5       ],"(-5, 4, 13)",[20 26 21 10],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
20683,1.3,1.2792656421661377,[ -9.19753431   7.77349712 140.        ],"(-5, 3, 14)",[19 23 18  0],"[[  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
21105,1.43,1.4112098217010498,[-10.99081405   7.28215767 135.5       ],"(-6, 3, 13)",[20 26  2 13],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]
 [ 10.    0.3]]"
21537,1.36,1.3436987400054932,[ -9.66890786   8.24703621 141.5       ],"(-5, 4, 14)",[19 28 18 24],"[[  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
21949,1.32,1.307664394378662,[-10.38535124   7.26607733 136.        ],"(-6, 3, 13)",[20 26 21 10],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
22368,1.26,1.2440032958984375,[-10.48064539   6.93612892 143.        ],"(-6, 3, 14)",[18 19  0  7],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
22784,1.4,1.3877613544464111,[-10.56066887   7.61881007 141.        ],"(-6, 3, 14)",[20 26 21  2],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
23199,1.34,1.3224360942840576,[-11.5063225    7.19149874 139.5       ],"(-6, 3, 13)",[15 19 23 28],"[[10.   0.7]
 [ 0.   0.3]
 [ 0.   0.3]
 [ 0.   0.3]]"
23620,1.37,1.358422040939331,[ -9.88608367   8.43523426 141.        ],"(-5, 4, 14)",[20 26 10  9],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
24056,1.32,1.3040971755981445,[-10.68437818   8.16013611 145.        ],"(-6, 4, 14)",[18 19  7 26],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
24477,1.36,1.3440752029418945,[ -9.96882216   8.62643804 142.        ],"(-5, 4, 14)",[20 10  2 13],"[[-10.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]
 [ 10.    0.3]]"
24903,1.32,1.3002352714538574,[-10.3858596    8.31969249 144.5       ],"(-6, 4, 14)",[18 28 15 19],"[[-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
25299,1.27,1.2589828968048096,[ -9.85715552   7.42330482 127.5       ],"(-5, 3, 12)",[20 29 10 21],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
25723,1.36,1.348196029663086,[ -9.39504515   9.08395839 143.5       ],"(-5, 4, 14)",[ 0 29  7 20],"[[  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
26144,1.41,1.3941261768341064,[-10.42148586   8.05510585 138.        ],"(-6, 4, 13)",[28 29 20 19],"[[  0.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
26577,1.38,1.3682847023010254,[-10.82061007   8.36715296 145.5       ],"(-6, 4, 14)",[ 2 20 10 29],"[[ 10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
26988,1.34,1.3200047016143799,[ -9.1170733    9.43838863 136.5       ],"(-5, 4, 13)",[18 28  7 29],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
27403,1.38,1.3656182289123535,[ -8.8537971    9.15645361 135.5       ],"(-5, 4, 13)",[20  8  9 21],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
27834,1.39,1.3706142902374268,[ -8.83182952  10.12099456 143.        ],"(-5, 5, 14)",[ 0 29 28 18],"[[  0.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
28255,1.39,1.375551700592041,[ -9.67593744   9.15918807 141.        ],"(-5, 4, 14)",[20  8  9 27],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
28685,1.34,1.3247575759887695,[ -9.85326144   7.47656603 140.5       ],"(-5, 3, 14)",[29 15 18 28],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
29099,1.4,1.381566047668457,[ -8.72846834   9.81262642 138.5       ],"(-5, 4, 13)",[20  0 10  2],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]]"
29511,1.34,1.3280394077301025,[ -8.23065995   9.32564688 141.5       ],"(-5, 4, 14)",[20 29 15 16],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [ 10.    0.7]]"
29937,1.45,1.4286720752716064,[ -9.28331266   8.48066325 142.        ],"(-5, 4, 14)",[20 29 10 28],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
30360,1.46,1.447138786315918,[ -9.84428224   8.18286629 142.5       ],"(-5, 4, 14)",[20  0  2 27],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]
 [  0.    0.3]]"
30780,1.24,1.2281134128570557,[ -8.4515792    8.84743051 141.        ],"(-5, 4, 14)",[15 29 16 18],"[[ 10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.7]]"
