update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
4308,1.8,1.1165847778320312,[-13.93699642  -3.26816216 109.5       ],"(-7, -2, 10)",[29  0 27  5],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.7]]"
4626,1.93,1.2192559242248535,[-14.62673138  -2.39573691 105.        ],"(-8, -2, 10)",[11  4 12 24],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
4957,1.85,1.119788646697998,[-13.36721199  -2.7040681  110.5       ],"(-7, -2, 11)",[29  0 27  5],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [-10.    0.7]]"
5293,2.1,1.27913498878479,[-13.44236984  -2.74939598 113.        ],"(-7, -2, 11)",[11 12  4  1],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
5624,1.77,1.0793724060058594,[-12.58371841  -1.62348669 108.5       ],"(-7, -1, 10)",[ 8  0 29 20],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
5945,1.92,1.1430435180664062,[-13.04291436  -1.02115565 105.5       ],"(-7, -1, 10)",[12 11  4  7],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
6281,1.72,1.082435131072998,[-13.08941251  -2.43630633 112.        ],"(-7, -2, 11)",[ 0 29 27  5],"[[  0.    0.3]
 [-10.    0.7]
 [-10.    0.7]
 [-10.    0.7]]"
6610,1.87,1.1880426406860352,[-14.10294034  -3.22913464 108.        ],"(-8, -2, 10)",[11 12  4 24],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
6935,1.82,1.1102004051208496,[-13.81349254  -3.34362005 109.5       ],"(-7, -2, 10)",[ 0 29 33 27],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
7274,2.03,1.2107632160186768,[-13.34938081  -0.50756667 111.5       ],"(-7, -1, 11)",[11 12  4  1],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
7602,1.76,1.094895839691162,[-14.20006788  -3.47772732 110.        ],"(-8, -2, 11)",[33 29  0 31],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
7936,1.96,1.2154529094696045,[-13.28679706  -0.98720353 111.        ],"(-7, -1, 11)",[11 12  4 24],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
8266,1.8,1.1056084632873535,[-14.15226706  -1.84020601 111.        ],"(-8, -1, 11)",[29 33 31  0],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
8591,2.13,1.3019084930419922,[-12.35720818  -0.80564294 112.        ],"(-7, -1, 11)",[ 4 12 11  1],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
8921,1.84,1.1605141162872314,[-13.8130102   -2.96653829 110.5       ],"(-7, -2, 11)",[ 0 29 33 31],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
9251,1.99,1.2209835052490234,[-13.28441079  -1.83323718 108.        ],"(-7, -1, 10)",[12 11 22  4],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
9581,1.85,1.1169452667236328,[-13.81190273  -2.5146165  112.        ],"(-7, -2, 11)",[29 33  0 31],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
9912,1.9,1.147503137588501,[-13.87102035  -2.95858036 107.        ],"(-7, -2, 10)",[11  4 12  7],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]]"
10240,1.81,1.095888614654541,[-13.44014889  -1.49447216 112.5       ],"(-7, -1, 11)",[32 29 33  0],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
10568,2.01,1.2112751007080078,[-14.30128351  -3.69036509 108.        ],"(-8, -2, 10)",[11 12  1  4],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]]"
10904,1.89,1.1563003063201904,[-13.60445187  -2.22319678 113.        ],"(-7, -2, 11)",[17  0 18 14],"[[10.   0.7]
 [ 0.   0.3]
 [10.   0.7]
 [10.   0.3]]"
11227,2.09,1.3052306175231934,[-13.31282445  -1.99237362 109.        ],"(-7, -1, 10)",[11 12  1  2],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]]"
11567,1.73,1.108612298965454,[-13.3990574   -0.75708112 112.5       ],"(-7, -1, 11)",[ 8  0 29 32],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
11892,1.93,1.182180404663086,[-13.24291631  -3.00077573 108.        ],"(-7, -2, 10)",[11  5 12  4],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
12221,1.78,1.1057932376861572,[-13.79765057  -1.0766672  106.5       ],"(-7, -1, 10)",[32  0 29 17],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
12549,2.01,1.1653356552124023,[-13.8451354   -1.62520449 110.        ],"(-7, -1, 11)",[11 12  4  7],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
12873,1.81,1.096315622329712,[-12.7036803   -1.44805135 111.        ],"(-7, -1, 11)",[32  0 29 17],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
13211,1.94,1.2104885578155518,[-12.92047176  -0.73952285 113.        ],"(-7, -1, 11)",[11 12  4  1],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
13553,1.76,1.1533591747283936,[-13.39204744  -1.41688837 113.        ],"(-7, -1, 11)",[32 29  0 14],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [ 10.    0.3]]"
13890,1.86,1.1594429016113281,[-1.37640610e+01 -1.09955256e-01  1.11500000e+02],"(-7, -1, 11)",[12  7  1  4],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
14227,1.64,1.0332493782043457,[-12.67149603  -1.84307347 112.        ],"(-7, -1, 11)",[32 17 16 18],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.7]]"
14546,1.97,1.1416940689086914,[-12.73342151  -1.44179471 107.5       ],"(-7, -1, 10)",[8 5 2 0],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.3]
 [ 0.   0.3]]"
14876,1.86,1.1894636154174805,[-12.44960984  -0.71444582 108.        ],"(-7, -1, 10)",[ 5 12 11  1],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
15178,1.91,1.134791374206543,[-12.54579849  -1.04028536 101.        ],"(-7, -1, 10)",[32  0  8 29],"[[  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
15503,1.92,1.1592192649841309,[-13.1933594   -2.27176942 110.5       ],"(-7, -2, 11)",[19  5  4 11],"[[ 10.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
15842,1.98,1.1085517406463623,[-13.72742373   0.31726014 110.        ],"(-7, 0, 11)",[32  0  8 29],"[[  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]]"
16184,1.97,1.203521728515625,[-12.57244342  -0.77895315 113.        ],"(-7, -1, 11)",[19  4 12  1],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
16511,1.96,1.0726492404937744,[-12.81894622   0.82014111 108.        ],"(-7, 0, 10)",[32  8  0 20],"[[0.  0.7]
 [0.  0.7]
 [0.  0.3]
 [0.  0.7]]"
16844,1.94,1.1507515907287598,[-1.24731514e+01 -8.46006981e-02  1.11000000e+02],"(-7, -1, 11)",[19  4 11  1],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
17169,1.82,1.068343162536621,[-13.02483908  -0.65564487 107.        ],"(-7, -1, 10)",[32 20 29  0],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
17492,1.97,1.1860008239746094,[-14.0760397   -2.17272468 109.5       ],"(-8, -2, 10)",[19 11  4 12],"[[ 10.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
17822,1.85,1.1337926387786865,[-13.96960043  -1.10712684 113.        ],"(-7, -1, 11)",[32 29 33  0],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]]"
18161,2.06,1.1747534275054932,[-13.57364571  -1.54181375 110.5       ],"(-7, -1, 11)",[19  4  1 11],"[[ 10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
18497,1.96,1.107243537902832,[-13.94257781  -1.97425589 110.        ],"(-7, -1, 11)",[33 32  0 29],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]]"
18826,1.97,1.1522338390350342,[-14.69497732  -3.75973848 108.        ],"(-8, -2, 10)",[19  4 12 11],"[[ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
19157,1.88,1.141125202178955,[-14.38024917   0.16971811 111.5       ],"(-8, 0, 11)",[32  0 29 20],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]]"
19482,1.96,1.2647035121917725,[-13.64656611  -0.78202147 112.        ],"(-7, -1, 11)",[34  4  1 11],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
19810,1.86,1.080336093902588,[-13.80224026  -0.65220671 112.        ],"(-7, -1, 11)",[32 20 26 29],"[[  0.    0.7]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
20145,1.89,1.1406078338623047,[-13.11371494  -2.10825573 110.        ],"(-7, -2, 11)",[34 19  4 11],"[[  0.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
20472,2.0,1.2058742046356201,[-14.01015284  -1.47051757 109.        ],"(-8, -1, 10)",[32  0 17 14],"[[ 0.   0.7]
 [ 0.   0.3]
 [10.   0.7]
 [10.   0.3]]"
20804,1.97,1.2505245208740234,[-13.42403796  -1.60532863 112.        ],"(-7, -1, 11)",[34 12  1 11],"[[  0.    0.7]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
21132,2.03,1.1390652656555176,[-14.24119445  -0.93791557 107.5       ],"(-8, -1, 10)",[32 26 17  0],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.3]]"
21464,1.98,1.1725294589996338,[-12.82875796  -0.9602203  109.5       ],"(-7, -1, 10)",[34 11 19  4],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]]"
21800,2.0,1.157738447189331,[-13.94148506  -1.09757115 114.5       ],"(-7, -1, 11)",[32 29 27  0],"[[  0.    0.7]
 [-10.    0.7]
 [-10.    0.7]
 [  0.    0.3]]"
22124,2.06,1.3112483024597168,[-13.53373533  -1.40727146 106.5       ],"(-7, -1, 10)",[34 12 11  1],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
22457,1.96,1.099308729171753,[-14.02627271  -0.89851857 109.5       ],"(-8, -1, 10)",[32 17 29 26],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
22784,2.03,1.192028522491455,[-12.64103393  -2.43722273 108.5       ],"(-7, -2, 10)",[34 11 19 24],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
23112,1.89,1.1643352508544922,[-13.25902903  -0.41707378 108.5       ],"(-7, -1, 10)",[ 0 17 14 29],"[[  0.    0.3]
 [ 10.    0.7]
 [ 10.    0.3]
 [-10.    0.7]]"
23440,2.05,1.232438325881958,[-13.92990753  -2.70269415 109.        ],"(-7, -2, 10)",[34 11  1 12],"[[  0.    0.7]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]]"
23774,1.89,1.1015183925628662,[-12.72715123  -0.875588   112.        ],"(-7, -1, 11)",[17 26  0 18],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.3]
 [10.   0.7]]"
24108,1.89,1.2027533054351807,[-12.61897313  -1.73396024 111.        ],"(-7, -1, 11)",[34  1  2 12],"[[  0.    0.7]
 [  0.    0.3]
 [ 10.    0.3]
 [-10.    0.3]]"
24438,1.94,1.1084177494049072,[-14.29986314  -2.38652757 110.        ],"(-8, -2, 11)",[ 0 29 32 26],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
24758,1.98,1.159189224243164,[-12.71698353  -1.77713838 103.5       ],"(-7, -1, 10)",[34  4 19  1],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.3]]"
25094,2.06,1.1653404235839844,[-13.65155395  -1.19391001 111.5       ],"(-7, -1, 11)",[26  0 23  8],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
25419,1.97,1.2007269859313965,[-13.15397449  -3.09745451 108.        ],"(-7, -2, 10)",[34  1 11  4],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
25752,2.05,1.1273126602172852,[-12.63931144  -1.91263479 110.5       ],"(-7, -1, 11)",[ 0 26 29  8],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [  0.    0.7]]"
26072,2.0,1.1692194938659668,[-12.81882193  -1.93719098 105.5       ],"(-7, -1, 10)",[34 11 19  1],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.3]]"
26407,1.97,1.1401357650756836,[-13.14823343  -1.30916769 112.        ],"(-7, -1, 11)",[ 0 29 26 27],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
26738,2.0,1.2052319049835205,[-13.26939469  -1.63099724 110.        ],"(-7, -1, 11)",[34 19  1 13],"[[ 0.   0.7]
 [10.   0.7]
 [ 0.   0.3]
 [10.   0.3]]"
27073,1.98,1.139746904373169,[-14.65068747  -2.67281307 113.5       ],"(-8, -2, 11)",[17 18  0 26],"[[10.   0.7]
 [10.   0.7]
 [ 0.   0.3]
 [ 0.   0.7]]"
27402,1.91,1.2214093208312988,[-14.0633938   -2.30668646 110.5       ],"(-8, -2, 11)",[ 1 34 12 11],"[[  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
27733,1.89,1.0812993049621582,[-14.01850954  -2.64189975 111.        ],"(-8, -2, 11)",[29 32 27 17],"[[-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
28065,1.94,1.1943910121917725,[-14.02431766  -3.28458702 112.        ],"(-8, -2, 11)",[34 19 11  1],"[[  0.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
28388,1.97,1.1219663619995117,[-13.64813218  -0.21340448 107.        ],"(-7, -1, 10)",[ 0 29 32 27],"[[  0.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
28724,1.98,1.1774771213531494,[-13.09819076  -2.28375366 110.5       ],"(-7, -2, 11)",[34 11  8  1],"[[  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
29057,1.9,1.1153607368469238,[-13.20161454  -0.2340757  115.        ],"(-7, -1, 11)",[ 0 17 26 29],"[[  0.    0.3]
 [ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
29385,1.93,1.170395851135254,[-13.60669002  -2.76368856 107.        ],"(-7, -2, 10)",[34  1 19 11],"[[  0.    0.7]
 [  0.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
29719,1.89,1.0985705852508545,[-13.85346318  -1.08778455 110.5       ],"(-7, -1, 11)",[32  0 26  5],"[[0.  0.7]
 [0.  0.3]
 [0.  0.7]
 [0.  0.7]]"
30055,1.85,1.0940592288970947,[-13.00775001  -1.69208358 112.        ],"(-7, -1, 11)",[19 34  4  8],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
30369,1.88,1.074873924255371,[-13.48022863  -0.32947496 109.        ],"(-7, -1, 10)",[32  5 17 26],"[[ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
30698,1.96,1.1702804565429688,[-13.16269266  -2.10635776 109.5       ],"(-7, -2, 10)",[34  1 22  4],"[[  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
