update_start_idx_R,update_latency_R,update_dur_R,input_reduced_R,grid_key_R,replayed_bins_R
24411,0.52,0.5044608116149902,None,"('N', 'o', 'n', 'e')",None
24746,0.54,0.5241456031799316,None,"('N', 'o', 'n', 'e')",None
25066,0.54,0.5263359546661377,None,"('N', 'o', 'n', 'e')",None
25404,0.54,0.5227270126342773,None,"('N', 'o', 'n', 'e')",None
25731,0.56,0.541966438293457,None,"('N', 'o', 'n', 'e')",None
26067,0.56,0.5423953533172607,None,"('N', 'o', 'n', 'e')",None
26396,0.54,0.5227501392364502,None,"('N', 'o', 'n', 'e')",None
26674,0.48,0.4645392894744873,None,"('N', 'o', 'n', 'e')",None
26953,0.52,0.5042479038238525,None,"('N', 'o', 'n', 'e')",None
27283,0.53,0.5156466960906982,None,"('N', 'o', 'n', 'e')",None
27599,0.51,0.49509453773498535,None,"('N', 'o', 'n', 'e')",None
27929,0.55,0.5326299667358398,None,"('N', 'o', 'n', 'e')",None
28251,0.5,0.48883724212646484,None,"('N', 'o', 'n', 'e')",None
28590,0.54,0.527087926864624,None,"('N', 'o', 'n', 'e')",None
28921,0.53,0.5127801895141602,None,"('N', 'o', 'n', 'e')",None
29254,0.52,0.5079128742218018,None,"('N', 'o', 'n', 'e')",None
29578,0.54,0.526151180267334,None,"('N', 'o', 'n', 'e')",None
29905,0.53,0.5176825523376465,None,"('N', 'o', 'n', 'e')",None
30230,0.52,0.505138635635376,None,"('N', 'o', 'n', 'e')",None
30453,0.48,0.4676215648651123,None,"('N', 'o', 'n', 'e')",None
30791,0.54,0.5247323513031006,None,"('N', 'o', 'n', 'e')",None
