update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
22805,0.65,0.5175201892852783,None,"('N', 'o', 'n', 'e')",None
23139,0.59,0.49539923667907715,None,"('N', 'o', 'n', 'e')",None
23459,0.61,0.48674869537353516,None,"('N', 'o', 'n', 'e')",None
23794,0.6,0.4969797134399414,None,"('N', 'o', 'n', 'e')",None
24130,0.54,0.4926908016204834,None,"('N', 'o', 'n', 'e')",None
24456,0.57,0.4977889060974121,None,"('N', 'o', 'n', 'e')",None
24787,0.63,0.4966568946838379,None,"('N', 'o', 'n', 'e')",None
25107,0.63,0.5006158351898193,None,"('N', 'o', 'n', 'e')",None
25446,0.62,0.4977085590362549,None,"('N', 'o', 'n', 'e')",None
25770,0.69,0.5170490741729736,None,"('N', 'o', 'n', 'e')",None
26109,0.64,0.49947476387023926,None,"('N', 'o', 'n', 'e')",None
26433,0.67,0.4964439868927002,None,"('N', 'o', 'n', 'e')",None
26775,0.53,0.5131936073303223,None,"('N', 'o', 'n', 'e')",None
27109,0.53,0.5158655643463135,None,"('N', 'o', 'n', 'e')",None
27431,0.53,0.5097136497497559,None,"('N', 'o', 'n', 'e')",None
27744,0.54,0.5198678970336914,None,"('N', 'o', 'n', 'e')",None
28072,0.55,0.534170389175415,None,"('N', 'o', 'n', 'e')",None
28407,0.53,0.515916109085083,None,"('N', 'o', 'n', 'e')",None
28740,0.52,0.5043480396270752,None,"('N', 'o', 'n', 'e')",None
29073,0.53,0.5169801712036133,None,"('N', 'o', 'n', 'e')",None
29405,0.53,0.5184285640716553,None,"('N', 'o', 'n', 'e')",None
29729,0.53,0.5092308521270752,None,"('N', 'o', 'n', 'e')",None
30055,0.51,0.4959251880645752,None,"('N', 'o', 'n', 'e')",None
30387,0.53,0.5135092735290527,None,"('N', 'o', 'n', 'e')",None
30719,0.53,0.5134623050689697,None,"('N', 'o', 'n', 'e')",None
