update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
10905,1.77,1.1624464988708496,[-10.92092038   2.83558009 113.        ],"(-6, 1, 11)",[11 27 23 15],"[[ 10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
11236,1.94,1.2206227779388428,[-10.2463832    3.77757214 109.5       ],"(-6, 1, 10)",[24 29 22 28],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
11562,1.82,1.0983712673187256,[-10.59236769   2.66151453 109.5       ],"(-6, 1, 10)",[19 18 27 30],"[[ 10.    0.7]
 [ 10.    0.7]
 [  0.    0.7]
 [-10.    0.7]]"
11892,1.91,1.225419282913208,[ -9.12802437   3.03638777 107.        ],"(-5, 1, 10)",[29 13 24 20],"[[  0.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
12218,1.89,1.2658264636993408,[ -9.5350755   3.1772547 111.       ],"(-5, 1, 11)",[ 3 18 23 11],"[[  0.    0.3]
 [ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
12552,1.92,1.2456846237182617,[-12.97652235   1.13390344 112.        ],"(-7, 0, 11)",[24 33 22 29],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
12890,1.88,1.152050256729126,[-12.07035183   1.09146918 114.5       ],"(-7, 0, 11)",[19 15 18 26],"[[ 10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
13216,1.93,1.2759730815887451,[-10.08513233   4.21089165 111.5       ],"(-6, 2, 11)",[24  3 13 29],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]
 [  0.    0.7]]"
13544,1.7,1.1296541690826416,[ -9.20668709   4.18747844 109.5       ],"(-5, 2, 10)",[18 19 11 27],"[[10.   0.7]
 [10.   0.7]
 [10.   0.3]
 [ 0.   0.7]]"
13873,1.86,1.3192825317382812,[-10.08712402   3.0917404  110.5       ],"(-6, 1, 11)",[24 13 22 25],"[[-10.    0.3]
 [ 10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
14201,2.03,1.334022045135498,[ -9.82741481   3.95031412 108.5       ],"(-5, 1, 10)",[11 23 26  3],"[[ 10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
14527,2.07,1.3348515033721924,[-10.21076447   3.65705416 111.5       ],"(-6, 1, 11)",[24 21  1 22],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
14862,1.98,1.2989916801452637,[ -9.86224212   3.95939682 110.        ],"(-5, 1, 11)",[23 11 30  3],"[[-10.    0.3]
 [ 10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
15190,2.03,1.3062891960144043,[-10.66570199   3.39536899 109.5       ],"(-6, 1, 10)",[24  1 22  5],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
15528,1.88,1.2255361080169678,[-10.60431651   2.41040759 113.5       ],"(-6, 1, 11)",[30 18 23 11],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.3]]"
15857,1.96,1.2422163486480713,[-10.75853797   3.09024013 108.5       ],"(-6, 1, 10)",[24 13 20 22],"[[-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
16182,1.94,1.2297582626342773,[-10.39969384   3.24322029 107.5       ],"(-6, 1, 10)",[11 23 26 19],"[[ 10.    0.3]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
16511,1.96,1.273132562637329,[-10.00171601   2.85007003 111.5       ],"(-6, 1, 11)",[24 22 36  1],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
16844,1.93,1.2595462799072266,[-11.44730645   2.71926329 111.        ],"(-6, 1, 11)",[23 26 30  3],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
17171,2.0,1.315260410308838,[ -9.40885691   3.47179823 108.5       ],"(-5, 1, 10)",[24 22 13 17],"[[-10.    0.3]
 [-10.    0.3]
 [ 10.    0.3]
 [ 10.    0.7]]"
17499,2.01,1.2817354202270508,[-10.84331639   1.54975327 110.5       ],"(-6, 0, 11)",[18 11 23 19],"[[ 10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
17829,2.0,1.3888905048370361,[-10.75372555   2.77645546 111.        ],"(-6, 1, 11)",[24 22  1 13],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]]"
18159,1.89,1.1971654891967773,[-10.8896961    1.78516652 110.        ],"(-6, 0, 11)",[35 18 19 11],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.3]]"
18489,1.92,1.2276840209960938,[-10.1510564    2.70098077 110.        ],"(-6, 1, 11)",[20 24 13  5],"[[ 10.    0.7]
 [-10.    0.3]
 [ 10.    0.3]
 [  0.    0.7]]"
18823,1.92,1.2243297100067139,[-12.20417867   1.99215355 111.        ],"(-7, 0, 11)",[29 23 26 18],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
19158,2.04,1.285496473312378,[-12.37724978   1.23135786 110.5       ],"(-7, 0, 11)",[24 22  1  5],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]]"
19488,1.92,1.2783544063568115,[-10.70292521   1.77968797 109.        ],"(-6, 0, 10)",[31 23 11  3],"[[  0.    0.7]
 [-10.    0.3]
 [ 10.    0.3]
 [  0.    0.3]]"
19814,1.78,1.1140563488006592,[-11.82293358   2.2096025  109.        ],"(-6, 1, 10)",[20 17 36  5],"[[10.   0.7]
 [10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
20150,1.95,1.3015012741088867,[-10.92775935   2.11531748 114.        ],"(-6, 1, 11)",[24 18 31 22],"[[-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
20480,2.11,1.3858983516693115,[ -9.92202506   3.16319801 112.        ],"(-5, 1, 11)",[23  3 11 13],"[[-10.    0.3]
 [  0.    0.3]
 [ 10.    0.3]
 [ 10.    0.3]]"
20807,2.0,1.3542494773864746,[ -9.98452383   2.78847595 109.5       ],"(-5, 1, 10)",[24 29 22  1],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
21132,1.84,1.1278936862945557,[ -9.14940076   3.48526252 108.5       ],"(-5, 1, 10)",[27 31 28 33],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
21458,1.88,1.136824131011963,[ -9.38768858   4.40747107 108.        ],"(-5, 2, 10)",[29 20 16 17],"[[ 0.   0.7]
 [10.   0.7]
 [10.   0.7]
 [10.   0.7]]"
21790,1.9,1.2709205150604248,[-10.1348844    5.50302105 109.5       ],"(-6, 2, 10)",[23 27 26  3],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
22120,2.0,1.2477099895477295,[ -7.96753276   4.15817511 109.5       ],"(-4, 2, 10)",[24 29  1 37],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
22459,1.76,1.1166138648986816,[-11.1324635    3.43406439 112.5       ],"(-6, 1, 11)",[ 5 31 27 28],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
22788,1.92,1.2182862758636475,[-10.36353269   1.92040955 110.        ],"(-6, 0, 11)",[13 29 20 37],"[[10.   0.3]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
23125,1.88,1.1349287033081055,[-10.66943297   2.62933389 112.        ],"(-6, 1, 11)",[31 29 27 28],"[[0.  0.7]
 [0.  0.7]
 [0.  0.7]
 [0.  0.7]]"
23448,1.88,1.177436351776123,[-10.8503402    1.32134752 107.5       ],"(-6, 0, 10)",[20 37 36 34],"[[10.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]
 [ 0.   0.7]]"
23767,1.93,1.244699239730835,[-10.37510352   3.6115181  110.        ],"(-6, 1, 11)",[ 3 31 27 15],"[[ 0.   0.3]
 [ 0.   0.7]
 [ 0.   0.7]
 [10.   0.7]]"
24101,2.01,1.2565934658050537,[ -9.08162015   3.21564466 110.5       ],"(-5, 1, 11)",[24 37 22 36],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
24434,1.93,1.221891164779663,[-10.06094943   2.51442775 109.5       ],"(-6, 1, 10)",[31 23  5  3],"[[  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
24761,2.0,1.3612608909606934,[ -9.4735346    1.98757198 106.5       ],"(-5, 0, 10)",[24 13 37 20],"[[-10.    0.3]
 [ 10.    0.3]
 [  0.    0.7]
 [ 10.    0.7]]"
25099,1.94,1.272674322128296,[ -8.69430884   5.8752403  114.        ],"(-5, 2, 11)",[11 27 18  5],"[[10.   0.3]
 [ 0.   0.7]
 [10.   0.7]
 [ 0.   0.7]]"
25428,2.04,1.3055765628814697,[-10.81177296   0.37837376 109.        ],"(-6, 0, 10)",[13 37 24 20],"[[ 10.    0.3]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
25759,1.87,1.2106306552886963,[ -9.91397378   2.72575496 109.        ],"(-5, 1, 10)",[ 3 23 15 31],"[[  0.    0.3]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]]"
26086,2.0,1.3812949657440186,[ -8.93607868   3.07614426 109.        ],"(-5, 1, 10)",[24  1 22 37],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.7]]"
26409,1.89,1.178797960281372,[-10.91868406   1.3219787  107.        ],"(-6, 0, 10)",[31 11  5 19],"[[ 0.   0.7]
 [10.   0.3]
 [ 0.   0.7]
 [10.   0.7]]"
26744,1.96,1.2328932285308838,[-10.64282458   1.75962862 110.5       ],"(-6, 0, 11)",[37 13 20 35],"[[ 0.   0.7]
 [10.   0.3]
 [10.   0.7]
 [ 0.   0.7]]"
27082,1.96,1.2481672763824463,[-11.87390732   1.83740351 110.5       ],"(-6, 0, 11)",[31 11  3 18],"[[ 0.   0.7]
 [10.   0.3]
 [ 0.   0.3]
 [10.   0.7]]"
27408,2.09,1.3268861770629883,[-10.40879968   1.4256841  109.5       ],"(-6, 0, 10)",[24  1 37 22],"[[-10.    0.3]
 [  0.    0.3]
 [  0.    0.7]
 [-10.    0.3]]"
27740,1.85,1.2503540515899658,[-11.37951564   2.6921783  111.        ],"(-6, 1, 11)",[23  5 33 26],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
28065,2.16,1.3302695751190186,[ -9.2299017    1.93941449 108.        ],"(-5, 0, 10)",[24 37  1 13],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]
 [ 10.    0.3]]"
28397,2.04,1.2755656242370605,[ -9.66129192   2.93770333 112.5       ],"(-5, 1, 11)",[11 23 39  3],"[[ 10.    0.3]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
28731,2.08,1.2566511631011963,[-10.54577089   1.89709747 111.5       ],"(-6, 0, 11)",[35 24 37  1],"[[  0.    0.7]
 [-10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
29062,1.91,1.2094073295593262,[-11.20519465   3.71993177 113.        ],"(-6, 1, 11)",[30 15 26 39],"[[-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]
 [  0.    0.7]]"
29390,1.89,1.2315843105316162,[-11.83119099   5.40272909 111.        ],"(-6, 2, 11)",[36 35 24 20],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
29714,1.94,1.3193762302398682,[-12.71557325   1.27935714 107.5       ],"(-7, 0, 10)",[30 13 26 15],"[[-10.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [ 10.    0.7]]"
30037,1.9,1.2709918022155762,[-10.46848102   2.04955305 106.        ],"(-6, 1, 10)",[36 28 24 22],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
30370,1.95,1.269474983215332,[-10.16853761   1.35195224 112.5       ],"(-6, 0, 11)",[13 36 28 24],"[[ 10.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
30706,1.96,1.2406997680664062,[-10.13614378   3.49029416 111.5       ],"(-6, 1, 11)",[28 13 26 30],"[[  0.    0.7]
 [ 10.    0.3]
 [-10.    0.3]
 [-10.    0.7]]"
