update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L
12450,0.58,0.5597431659698486,None,"('N', 'o', 'n', 'e')",None
12770,0.52,0.5035836696624756,None,"('N', 'o', 'n', 'e')",None
13105,0.51,0.4965488910675049,None,"('N', 'o', 'n', 'e')",None
13443,0.52,0.5054280757904053,None,"('N', 'o', 'n', 'e')",None
13763,0.55,0.5292618274688721,None,"('N', 'o', 'n', 'e')",None
14094,0.53,0.5139856338500977,None,"('N', 'o', 'n', 'e')",None
14419,0.53,0.5106997489929199,None,"('N', 'o', 'n', 'e')",None
14759,0.51,0.49361538887023926,None,"('N', 'o', 'n', 'e')",None
15087,0.55,0.5359878540039062,None,"('N', 'o', 'n', 'e')",None
15415,0.54,0.5198028087615967,None,"('N', 'o', 'n', 'e')",None
15749,0.53,0.5139009952545166,None,"('N', 'o', 'n', 'e')",None
16078,0.56,0.5394113063812256,None,"('N', 'o', 'n', 'e')",None
16407,0.53,0.5168311595916748,None,"('N', 'o', 'n', 'e')",None
16738,0.54,0.5197768211364746,None,"('N', 'o', 'n', 'e')",None
17070,0.58,0.5646684169769287,None,"('N', 'o', 'n', 'e')",None
17401,0.53,0.5093965530395508,None,"('N', 'o', 'n', 'e')",None
17726,0.52,0.5032670497894287,None,"('N', 'o', 'n', 'e')",None
18055,0.52,0.5028307437896729,None,"('N', 'o', 'n', 'e')",None
18381,0.51,0.49483823776245117,None,"('N', 'o', 'n', 'e')",None
18716,0.55,0.5286622047424316,None,"('N', 'o', 'n', 'e')",None
19050,0.55,0.5299472808837891,None,"('N', 'o', 'n', 'e')",None
19490,0.53,0.41242027282714844,None,"('N', 'o', 'n', 'e')",None
19817,0.54,0.49759364128112793,None,"('N', 'o', 'n', 'e')",None
20142,0.62,0.5128142833709717,None,"('N', 'o', 'n', 'e')",None
20470,0.61,0.5047101974487305,None,"('N', 'o', 'n', 'e')",None
20803,0.6,0.5048508644104004,None,"('N', 'o', 'n', 'e')",None
21132,0.58,0.4925708770751953,None,"('N', 'o', 'n', 'e')",None
21467,0.7,0.5528907775878906,None,"('N', 'o', 'n', 'e')",None
21795,0.58,0.510138750076294,None,"('N', 'o', 'n', 'e')",None
22127,0.56,0.5036721229553223,None,"('N', 'o', 'n', 'e')",None
22464,0.62,0.5358524322509766,None,"('N', 'o', 'n', 'e')",None
22797,0.59,0.4980597496032715,None,"('N', 'o', 'n', 'e')",None
23141,0.59,0.5049338340759277,None,"('N', 'o', 'n', 'e')",None
23447,0.61,0.4614534378051758,None,"('N', 'o', 'n', 'e')",None
23783,0.63,0.4979119300842285,None,"('N', 'o', 'n', 'e')",None
24110,0.61,0.5092027187347412,None,"('N', 'o', 'n', 'e')",None
24443,0.56,0.4918045997619629,None,"('N', 'o', 'n', 'e')",None
24780,0.57,0.5038321018218994,None,"('N', 'o', 'n', 'e')",None
25111,0.56,0.4940040111541748,None,"('N', 'o', 'n', 'e')",None
25430,0.6,0.503105640411377,None,"('N', 'o', 'n', 'e')",None
25765,0.59,0.49550557136535645,None,"('N', 'o', 'n', 'e')",None
26103,0.64,0.5105571746826172,None,"('N', 'o', 'n', 'e')",None
26419,0.67,0.5020008087158203,None,"('N', 'o', 'n', 'e')",None
26742,0.53,0.4958498477935791,None,"('N', 'o', 'n', 'e')",None
27074,0.61,0.5009853839874268,None,"('N', 'o', 'n', 'e')",None
27408,0.66,0.5113334655761719,None,"('N', 'o', 'n', 'e')",None
27734,0.63,0.5034136772155762,None,"('N', 'o', 'n', 'e')",None
28064,0.64,0.5040504932403564,None,"('N', 'o', 'n', 'e')",None
28399,0.62,0.49398207664489746,None,"('N', 'o', 'n', 'e')",None
28728,0.64,0.5030858516693115,None,"('N', 'o', 'n', 'e')",None
29062,0.63,0.49875879287719727,None,"('N', 'o', 'n', 'e')",None
29389,0.62,0.49459290504455566,None,"('N', 'o', 'n', 'e')",None
29716,0.58,0.49971485137939453,None,"('N', 'o', 'n', 'e')",None
30045,0.67,0.5054044723510742,None,"('N', 'o', 'n', 'e')",None
30378,0.66,0.4978461265563965,None,"('N', 'o', 'n', 'e')",None
30704,0.6,0.4980745315551758,None,"('N', 'o', 'n', 'e')",None
