update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
5838,1.29,1.276343584060669,[ -7.88111222   4.57595989 110.5       ],"(-4, 2, 11)",[11 29  5  4],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
6170,1.34,1.3227458000183105,[ -8.27939007   4.24570114 110.5       ],"(-5, 2, 11)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
6498,1.28,1.2603387832641602,[ -8.08571736   4.72347405 111.        ],"(-5, 2, 11)",[11 29  7  5],"[[  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
6828,1.39,1.370103120803833,[ -9.02083078   4.5249366  111.        ],"(-5, 2, 11)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
7151,1.26,1.2427034378051758,[ -8.76392363   4.65273313 107.5       ],"(-5, 2, 10)",[11 29  5  4],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
7496,1.33,1.317305088043213,[ -8.56974599   4.5605123  114.5       ],"(-5, 2, 11)",[ 3 28 27  9],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]]"
7826,1.27,1.2561535835266113,[ -7.00872453   5.02100777 109.5       ],"(-4, 2, 10)",[29 11  4  5],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
8160,1.35,1.32936692237854,[ -7.97391906   5.14482047 109.5       ],"(-4, 2, 10)",[ 3 28 15 27],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
8495,1.31,1.2890300750732422,[ -7.99763303   3.63967344 111.        ],"(-4, 1, 11)",[29  5 11  4],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
8818,1.32,1.3059704303741455,[ -7.83504197   5.53550857 109.        ],"(-4, 2, 10)",[ 3 28  9 27],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
9154,1.33,1.3174939155578613,[ -7.86605735   4.78737685 112.5       ],"(-4, 2, 11)",[29 11  5  3],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
9472,1.29,1.276902437210083,[ -6.67809323   5.69481102 106.5       ],"(-4, 2, 10)",[ 3 28  9 27],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
9808,1.27,1.2548916339874268,[ -7.85662972   4.24525556 112.5       ],"(-4, 2, 11)",[29  5 11  4],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
10132,1.27,1.2550008296966553,[ -8.29322679   5.41568658 108.        ],"(-5, 2, 10)",[ 3 28  9 27],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
10468,1.28,1.2660155296325684,[ -7.88605174   4.35164703 112.5       ],"(-4, 2, 11)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
10801,1.35,1.3335480690002441,[ -9.01166769   5.39153436 112.5       ],"(-5, 2, 11)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
11127,1.31,1.2950751781463623,[ -9.526577     4.39562985 108.        ],"(-5, 2, 10)",[29 11  5 36],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
11454,1.27,1.254384994506836,[ -8.44926338   4.83802768 110.        ],"(-5, 2, 11)",[28  3  9 27],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
11784,1.27,1.2535781860351562,[ -8.83980021   4.04793974 107.5       ],"(-5, 2, 10)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
12116,1.31,1.2957286834716797,[ -8.52611711   5.83048337 109.5       ],"(-5, 2, 10)",[ 3 28 15 27],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
12444,1.24,1.228236198425293,[ -8.82064729   5.05189479 110.        ],"(-5, 2, 11)",[29 11  5 36],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
12767,1.29,1.2777762413024902,[ -7.58112568   5.78895379 107.5       ],"(-4, 2, 10)",[ 3 28  9 15],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
13100,1.36,1.347062110900879,[ -9.17613278   3.22916955 112.        ],"(-5, 1, 11)",[29 14 11  5],"[[-10.    0.7]
 [ 10.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
13433,1.39,1.3747398853302002,[ -8.39975684   4.35205885 113.        ],"(-5, 2, 11)",[ 3 28 15 27],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
13767,1.3,1.2875080108642578,[ -6.7640887    5.33709287 111.5       ],"(-4, 2, 11)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
14094,1.37,1.3573856353759766,[ -7.30745238   5.81993718 110.        ],"(-4, 2, 11)",[ 3 28  9 15],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
14427,1.29,1.277204990386963,[ -7.44462      4.45883502 111.        ],"(-4, 2, 11)",[29 11  5 17],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [ 10.    0.3]]"
14748,1.23,1.2144782543182373,[ -5.87185764   6.65289126 107.        ],"(-3, 3, 10)",[28  3  9 39],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [  0.    0.7]]"
15078,1.3,1.2801358699798584,[ -7.35168157   4.70752524 109.        ],"(-4, 2, 10)",[ 3 31 29 27],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
15414,1.36,1.34743332862854,[ -6.80829969   5.12183974 112.        ],"(-4, 2, 11)",[29  5  3  4],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [  0.    0.3]]"
15740,1.23,1.2181923389434814,[ -7.68162404   4.7688968  108.        ],"(-4, 2, 10)",[ 3 39 28  9],"[[-10.    0.3]
 [  0.    0.7]
 [-10.    0.7]
 [ 10.    0.7]]"
16070,1.27,1.2572181224822998,[ -6.43846313   6.16713335 107.5       ],"(-4, 3, 10)",[11 29  5  3],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
16398,1.27,1.2558174133300781,[ -6.84592181   5.1544     108.5       ],"(-4, 2, 10)",[ 3 28 39 27],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
16739,1.32,1.3072259426116943,[ -7.18401236   4.88811063 112.5       ],"(-4, 2, 11)",[29  5 11  4],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
17071,1.45,1.4351017475128174,[ -7.40771623   4.87510086 110.        ],"(-4, 2, 11)",[28  3 27 15],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
17407,1.27,1.2565383911132812,[ -7.93539011   5.42691686 113.        ],"(-4, 2, 11)",[29  5  4  7],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [ 10.    0.7]]"
17728,1.31,1.2933392524719238,[ -6.97005631   5.56134025 109.        ],"(-4, 2, 10)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
18057,1.25,1.2368416786193848,[ -7.10971045   4.8278461  106.5       ],"(-4, 2, 10)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
18389,1.29,1.2690792083740234,[ -7.13082901   6.97992615 110.5       ],"(-4, 3, 11)",[ 3 28  9 27],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
18720,1.34,1.3250179290771484,[ -7.46809429   4.60662726 111.5       ],"(-4, 2, 11)",[11 29  5 31],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
19045,1.4,1.3842589855194092,[ -7.23141706   5.70223553 109.        ],"(-4, 2, 10)",[ 3 28 15 27],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
19378,1.38,1.3589363098144531,[ -7.71034139   4.8234996  113.        ],"(-4, 2, 11)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
19711,1.32,1.3082292079925537,[ -8.07557577   6.60780814 110.        ],"(-5, 3, 11)",[28  3  9 27],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
20042,1.44,1.4208014011383057,[ -8.08548834   5.39500209 108.5       ],"(-5, 2, 10)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
20367,1.35,1.3355021476745605,[ -7.79064448   5.28408864 108.        ],"(-4, 2, 10)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
20701,1.29,1.2765889167785645,[ -7.87908228   5.90226974 108.5       ],"(-4, 2, 10)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
21025,1.33,1.3123047351837158,[ -7.38470434   5.07930226 107.5       ],"(-4, 2, 10)",[ 3 28  9 27],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
21361,1.31,1.2956476211547852,[ -7.61129626   4.25105125 111.        ],"(-4, 2, 11)",[29  5 11  4],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
21691,1.44,1.4259071350097656,[ -7.77058888   6.33302777 111.        ],"(-4, 3, 11)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
22023,1.24,1.223567008972168,[ -6.69772414   7.38717262 110.5       ],"(-4, 3, 11)",[11 29  5 31],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
22353,1.35,1.3337383270263672,[ -7.91510288   5.41561935 110.        ],"(-4, 2, 11)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
22673,1.29,1.273024320602417,[ -8.32124939   4.15065203 108.        ],"(-5, 2, 10)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
23001,1.38,1.3661043643951416,[ -7.74389897   5.31515614 108.        ],"(-4, 2, 10)",[ 3 28  9 27],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [-10.    0.3]]"
23331,1.34,1.3192722797393799,[ -7.79897733   5.19694    110.        ],"(-4, 2, 11)",[29  5 11  4],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
23667,1.4,1.3867783546447754,[ -7.83343619   6.32909177 114.        ],"(-4, 3, 11)",[ 3 15 28 27],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
24000,1.34,1.3258750438690186,[ -7.79665896   6.10375405 110.5       ],"(-4, 3, 11)",[29 41  5 11],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.7]]"
24322,1.21,1.1978285312652588,[ -7.51233796   7.03028675 106.        ],"(-4, 3, 10)",[ 9 28 37 35],"[[ 10.    0.7]
 [-10.    0.7]
 [  0.    0.7]
 [  0.    0.7]]"
24654,1.32,1.3035287857055664,[ -7.28796716   6.02175821 112.        ],"(-4, 3, 11)",[ 3 31 11 15],"[[-10.    0.3]
 [  0.    0.7]
 [  0.    0.7]
 [-10.    0.3]]"
24988,1.37,1.356957197189331,[ -9.27381329   4.27176546 109.        ],"(-5, 2, 10)",[29  5  3 14],"[[-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]
 [ 10.    0.3]]"
25319,1.38,1.364628553390503,[ -8.53056873   6.17971053 110.        ],"(-5, 3, 11)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
25659,1.29,1.277925968170166,[ -6.86810282   6.32339657 113.5       ],"(-4, 3, 11)",[29 11  8  5],"[[-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [  0.    0.3]]"
25989,1.33,1.3101310729980469,[ -8.1901308    6.51312545 111.        ],"(-5, 3, 11)",[28  3  9 15],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
26321,1.31,1.293619155883789,[ -8.50826608   5.61951219 110.5       ],"(-5, 2, 11)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
26637,1.35,1.3325002193450928,[ -6.37067085   5.54640378 109.5       ],"(-4, 2, 10)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]]"
26965,1.34,1.323420524597168,[ -8.38500202   4.95944235 111.5       ],"(-5, 2, 11)",[29  5  4  0],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [  0.    0.3]]"
27298,1.29,1.2749593257904053,[ -9.51735226   5.43289749 111.        ],"(-5, 2, 11)",[35  3 28 15],"[[  0.    0.7]
 [-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]]"
27632,1.3,1.2841315269470215,[ -8.17510587   4.51574106 112.        ],"(-5, 2, 11)",[11 31 29  3],"[[  0.    0.7]
 [  0.    0.7]
 [-10.    0.7]
 [-10.    0.3]]"
27968,1.34,1.3279218673706055,[ -7.26283831   5.31191188 112.        ],"(-4, 2, 11)",[28 29  3  5],"[[-10.    0.7]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
28282,1.38,1.3680362701416016,[ -8.50007878   3.87447761 102.5       ],"(-5, 1, 10)",[ 3 28  5 27],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
28613,1.39,1.373582363128662,[ -8.78551214   3.55243215 110.5       ],"(-5, 1, 11)",[29  5 11  4],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
28948,1.32,1.306581974029541,[ -6.17265891   6.54399401 112.        ],"(-4, 3, 11)",[28  3  9 15],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
29283,1.39,1.3704044818878174,[ -7.74000667   4.20326055 112.5       ],"(-4, 2, 11)",[29 11  5  4],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
29617,1.44,1.4274697303771973,[ -8.05191203   4.99496464 111.        ],"(-5, 2, 11)",[28  3 15 27],"[[-10.    0.7]
 [-10.    0.3]
 [-10.    0.3]
 [-10.    0.3]]"
29938,1.31,1.2907037734985352,[ -7.29693659   5.95888969 103.5       ],"(-4, 2, 10)",[29  5 11  4],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
30271,1.33,1.310990810394287,[ -8.71194564   6.96549987 111.5       ],"(-5, 3, 11)",[28  3  9 27],"[[-10.    0.7]
 [-10.    0.3]
 [ 10.    0.7]
 [-10.    0.3]]"
30602,1.28,1.2653546333312988,[ -7.36578952   4.20040379 110.5       ],"(-4, 2, 11)",[11 29  5  8],"[[  0.    0.7]
 [-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
