update_start_idx_L,update_latency_L,update_dur_L,input_reduced_L,grid_key_L,replayed_bins_L,replayed_bins_task_label_L
22696,1.27,1.254645586013794,[ -6.31488206   8.27924089 140.5       ],"(-4, 4, 14)",[ 3 15 28  9],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]]"
23126,1.15,1.137127161026001,[ -6.79322008   8.60259026 142.5       ],"(-4, 4, 14)",[29 11  8  7],"[[-10.    0.7]
 [  0.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
23539,1.34,1.32552170753479,[ -5.16753002   9.84891367 140.5       ],"(-3, 4, 14)",[ 3 28 15 27],"[[-10.    0.3]
 [-10.    0.7]
 [-10.    0.3]
 [  0.    0.3]]"
23950,1.27,1.2490222454071045,[ -5.00969545   9.58751358 136.5       ],"(-3, 4, 13)",[29  4 11  0],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
24365,1.33,1.3173089027404785,[ -5.6289177    8.95375025 138.5       ],"(-3, 4, 13)",[ 3 28 27 15],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [-10.    0.3]]"
24804,1.31,1.2965166568756104,[ -5.41632049   9.70078745 144.5       ],"(-3, 4, 14)",[29  5 11  4],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.7]
 [  0.    0.3]]"
25222,1.35,1.3314878940582275,[ -5.34757816   9.52274252 138.        ],"(-3, 4, 13)",[ 3 15 28 27],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
25626,1.31,1.294710397720337,[ -5.57944489   8.54291561 138.5       ],"(-3, 4, 13)",[29  5  4 11],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [  0.    0.7]]"
26056,1.39,1.372450828552246,[ -4.46826139   9.98384783 143.        ],"(-3, 4, 14)",[ 3 15 27 28],"[[-10.    0.3]
 [-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
26479,1.33,1.3159921169281006,[ -4.40620678  10.58464171 141.5       ],"(-3, 5, 14)",[29 11  4  2],"[[-10.    0.7]
 [  0.    0.7]
 [  0.    0.3]
 [  0.    0.3]]"
26905,1.39,1.3692820072174072,[ -5.79922835   8.98456164 141.        ],"(-3, 4, 14)",[ 3 15 28 27],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
27322,1.27,1.2565650939941406,[ -4.99267296  10.00291239 142.5       ],"(-3, 5, 14)",[29  2  4 11],"[[-10.    0.7]
 [  0.    0.3]
 [  0.    0.3]
 [  0.    0.7]]"
27732,1.35,1.332571029663086,[ -5.5477139    8.19994831 135.5       ],"(-3, 4, 13)",[ 3 15 28 27],"[[-10.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]]"
28152,1.37,1.3504207134246826,[ -4.10452507  11.03585053 137.5       ],"(-3, 5, 13)",[ 1 15  2 29],"[[  0.    0.3]
 [  0.    0.3]
 [  0.    0.3]
 [-10.    0.7]]"
28584,1.3,1.288323163986206,[ -5.27029421  10.50964061 146.5       ],"(-3, 5, 14)",[ 3 28 27  9],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
28998,1.24,1.2279551029205322,[ -5.70732229   9.19810655 138.5       ],"(-3, 4, 13)",[15 29 21  7],"[[  0.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
29418,1.23,1.2185933589935303,[ -6.03816481   8.73523614 140.5       ],"(-4, 4, 14)",[ 3 28  9 24],"[[-10.    0.3]
 [-10.    0.7]
 [ 10.    0.7]
 [ 10.    0.7]]"
29834,1.39,1.3748741149902344,[ -6.59717741   7.95015677 140.        ],"(-4, 3, 14)",[15  3 29 17],"[[  0.    0.3]
 [-10.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
30264,1.31,1.2889904975891113,[ -5.11502134   9.4269108  145.        ],"(-3, 4, 14)",[ 3 28 15  9],"[[-10.    0.3]
 [-10.    0.7]
 [  0.    0.3]
 [ 10.    0.7]]"
30685,1.37,1.354987382888794,[ -4.85527515   9.69879319 140.5       ],"(-3, 4, 14)",[ 3 15 29 17],"[[-10.    0.3]
 [  0.    0.3]
 [-10.    0.7]
 [ 10.    0.3]]"
